,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
83,83,35,1,41,22,20,0.64,45000
84,84,36,0,28,15,12,0.7900000000000001,45000
85,85,36,0,25,15,23,0.7900000000000001,45000
86,86,36,0,28,15,12,0.7900000000000001,45000
87,87,36,0,28,15,12,0.7900000000000001,45000
88,88,36,0,40,11,14,0.7900000000000001,45000
89,89,36,0,28,15,12,0.7900000000000001,45000
90,90,37,0,27,11,22,0.9600000000000004,45000
91,91,37,0,27,11,22,0.9600000000000004,45000
92,92,37,0,27,11,22,0.9600000000000004,45000
93,93,37,0,42,16,26,0.9600000000000004,45000
94,94,38,0,24,20,25,0.9700000000000004,45000
95,95,38,0,24,20,25,0.9700000000000004,45000
96,96,38,0,24,20,25,0.9700000000000004,45000
97,97,39,0,46,10,23,0.8800000000000002,45000
98,98,39,0,31,15,20,0.8800000000000002,45000
99,99,39,0,46,10,23,0.8800000000000002,45000
100,100,40,0,34,18,26,0.64,45000
101,101,40,0,44,12,13,0.64,45000
102,102,41,1,24,14,22,0.7300000000000001,45000
103,103,41,1,52,22,16,0.7300000000000001,45000
104,104,42,1,51,21,21,0.63,45000
105,105,43,0,53,16,15,0.8700000000000002,45000
106,106,43,0,39,19,23,0.8700000000000002,45000
107,107,43,0,32,15,13,0.8700000000000002,45000
108,108,44,0,28,17,16,0.9000000000000002,45000
109,109,44,0,29,20,12,0.9000000000000002,45000
110,110,44,0,43,18,23,0.9000000000000002,45000
111,111,44,0,25,12,20,0.9000000000000002,45000
112,112,45,0,38,10,21,0.8400000000000002,45000
113,113,45,0,37,16,23,0.8400000000000002,45000
114,114,45,0,37,16,23,0.8400000000000002,45000
115,115,46,0,26,18,21,0.9300000000000004,45000
116,116,46,0,26,18,21,0.9300000000000004,45000
117,117,46,0,54,14,12,0.9300000000000004,45000
118,118,46,0,52,11,21,0.9300000000000004,45000
119,119,47,1,41,18,23,0.6,45000
120,120,48,0,36,18,24,0.9900000000000004,45000
121,121,48,0,42,21,24,0.9900000000000004,45000
122,122,49,0,47,12,24,0.7100000000000001,45000
123,123,49,0,34,14,23,0.7100000000000001,45000
124,124,50,0,45,16,22,0.7500000000000001,45000
125,125,50,0,45,16,22,0.7500000000000001,45000
126,126,51,0,49,14,21,0.66,45000
127,127,51,0,49,14,21,0.66,45000
128,128,52,1,49,11,12,0.61,45000
129,129,52,1,46,17,14,0.61,45000
130,130,52,1,27,11,16,0.61,45000
131,131,53,0,46,11,19,0.8600000000000002,45000
132,132,53,0,42,18,21,0.8600000000000002,45000
133,133,53,0,46,11,19,0.8600000000000002,45000
134,134,54,1,50,21,13,0.7900000000000001,45000
135,135,54,1,54,11,15,0.7900000000000001,45000
136,136,55,0,41,15,12,0.7400000000000001,45000
137,137,55,0,41,15,12,0.7400000000000001,45000
138,138,55,0,41,15,12,0.7400000000000001,45000
139,139,55,0,41,15,12,0.7400000000000001,45000
140,140,56,0,35,16,15,0.7400000000000001,45000
141,141,56,0,41,17,14,0.7400000000000001,45000
142,142,56,0,37,13,25,0.7400000000000001,45000
143,143,57,1,28,20,16,0.7300000000000001,45000
144,144,57,1,28,20,16,0.7300000000000001,45000
145,145,57,1,28,20,16,0.7300000000000001,45000
146,146,58,0,52,16,16,0.9500000000000004,45000
147,147,58,0,52,16,16,0.9500000000000004,45000
148,148,58,0,25,22,24,0.9500000000000004,45000
149,149,59,1,50,22,21,0.68,45000
150,150,60,0,48,13,16,0.9000000000000002,45000
151,151,60,0,48,13,16,0.9000000000000002,45000
152,152,60,0,48,13,16,0.9000000000000002,45000
153,153,60,0,48,13,16,0.9000000000000002,45000
154,154,61,0,50,10,12,1.0000000000000004,45000
155,155,61,0,50,10,12,1.0000000000000004,45000
156,156,61,0,50,10,12,1.0000000000000004,45000
157,157,61,0,27,19,24,1.0000000000000004,45000
158,158,61,0,30,15,26,1.0000000000000004,45000
159,159,62,0,54,14,13,0.9500000000000004,45000
160,160,62,0,31,19,27,0.9500000000000004,45000
161,161,62,0,31,19,27,0.9500000000000004,45000
162,162,63,1,30,17,22,0.62,45000
163,163,63,1,30,17,22,0.62,45000
164,164,64,1,43,18,23,0.62,45000
165,165,65,0,35,19,13,1.0000000000000004,45000
166,166,65,0,35,19,13,1.0000000000000004,45000
167,167,65,0,31,21,14,1.0000000000000004,45000
168,168,65,0,31,21,14,1.0000000000000004,45000
169,169,65,0,31,21,14,1.0000000000000004,45000
170,170,66,0,42,13,19,0.62,45000
171,171,66,0,42,13,19,0.62,45000
172,172,67,1,28,22,27,0.7800000000000001,45000
173,173,67,1,25,13,22,0.7800000000000001,45000
174,174,68,0,31,17,23,0.9800000000000004,45000
175,175,68,0,31,17,23,0.9800000000000004,45000
176,176,68,0,31,17,23,0.9800000000000004,45000
177,177,69,0,45,11,20,0.7400000000000001,45000
178,178,69,0,34,21,22,0.7400000000000001,45000
179,179,70,0,24,20,19,1.0000000000000004,45000
180,180,70,0,49,10,19,1.0000000000000004,45000
181,181,70,0,29,12,22,1.0000000000000004,45000
182,182,70,0,49,10,19,1.0000000000000004,45000
183,183,70,0,29,12,22,1.0000000000000004,45000
184,184,71,1,36,16,20,0.63,45000
185,185,71,1,47,10,21,0.63,45000
186,186,72,1,52,22,18,0.7500000000000001,45000
187,187,73,0,43,11,21,0.8700000000000002,45000
188,188,73,0,36,19,22,0.8700000000000002,45000
189,189,73,0,25,21,20,0.8700000000000002,45000
190,190,74,1,42,11,19,0.8900000000000002,45000
191,191,74,1,27,17,14,0.8900000000000002,45000
192,192,75,0,53,18,24,0.7600000000000001,45000
193,193,75,0,45,16,15,0.7600000000000001,45000
194,194,76,0,32,16,15,0.8300000000000002,45000
195,195,76,0,32,16,15,0.8300000000000002,45000
196,196,76,0,36,10,25,0.8300000000000002,45000
197,197,76,0,36,10,25,0.8300000000000002,45000
198,198,77,0,36,13,22,0.68,45000
199,199,77,0,36,13,22,0.68,45000
200,200,77,0,39,10,15,0.68,45000
201,201,78,0,53,20,20,1.0000000000000004,45000
202,202,78,0,53,20,20,1.0000000000000004,45000
203,203,79,0,30,11,24,0.8900000000000002,45000
204,204,79,0,30,11,24,0.8900000000000002,45000
205,205,79,0,51,10,19,0.8900000000000002,45000
206,206,79,0,30,11,24,0.8900000000000002,45000
207,207,80,0,36,17,27,0.8900000000000002,45000
208,208,80,0,36,17,27,0.8900000000000002,45000
209,209,80,0,25,11,21,0.8900000000000002,45000
210,210,81,1,27,21,21,0.7600000000000001,45000
211,211,81,1,36,18,14,0.7600000000000001,45000
212,212,81,1,36,18,14,0.7600000000000001,45000
213,213,82,1,26,17,27,0.61,45000
214,214,82,1,31,18,12,0.61,45000
215,215,83,1,40,10,18,0.8300000000000002,45000
216,216,83,1,40,10,18,0.8300000000000002,45000
217,217,83,1,40,10,18,0.8300000000000002,45000
218,218,84,0,34,10,19,0.7500000000000001,45000
219,219,84,0,53,13,19,0.7500000000000001,45000
220,220,84,0,53,13,19,0.7500000000000001,45000
221,221,85,1,42,12,27,0.9300000000000004,45000
222,222,85,1,48,13,25,0.9300000000000004,45000
223,223,86,0,49,14,17,0.7000000000000001,45000
224,224,86,0,33,18,19,0.7000000000000001,45000
225,225,87,1,48,19,23,0.9100000000000004,45000
226,226,88,0,40,18,15,0.9000000000000002,45000
227,227,88,0,33,22,22,0.9000000000000002,45000
228,228,89,1,47,18,12,0.9200000000000004,45000
229,229,89,1,38,17,18,0.9200000000000004,45000
230,230,90,0,41,14,20,0.7700000000000001,45000
231,231,90,0,41,14,20,0.7700000000000001,45000
232,232,91,0,41,14,27,0.7400000000000001,45000
233,233,91,0,41,14,27,0.7400000000000001,45000
234,234,92,1,47,17,25,0.7100000000000001,45000
235,235,93,0,34,18,18,0.8500000000000002,45000
236,236,93,0,44,14,17,0.8500000000000002,45000
237,237,94,1,38,13,17,0.7300000000000001,45000
238,238,94,1,38,17,15,0.7300000000000001,45000
239,239,94,1,28,15,13,0.7300000000000001,45000
240,240,95,0,37,19,14,0.67,45000
241,241,95,0,37,19,14,0.67,45000
242,242,95,0,37,19,14,0.67,45000
243,243,96,1,24,18,22,0.6,45000
244,244,96,1,24,18,22,0.6,45000
245,245,97,1,24,12,24,0.7300000000000001,45000
246,246,97,1,30,18,18,0.7300000000000001,45000
247,247,98,0,35,18,14,0.7200000000000001,45000
248,248,98,0,51,22,13,0.7200000000000001,45000
249,249,98,0,32,14,17,0.7200000000000001,45000
250,250,99,1,50,10,18,0.7900000000000001,45000
251,251,99,1,50,10,18,0.7900000000000001,45000
252,252,99,1,50,10,18,0.7900000000000001,45000
253,253,100,0,44,15,13,0.65,45000
254,254,100,0,44,15,13,0.65,45000
255,255,100,0,44,15,13,0.65,45000
256,256,101,0,31,16,22,0.7100000000000001,45000
257,257,101,0,31,16,22,0.7100000000000001,45000
258,258,101,0,25,19,19,0.7100000000000001,45000
259,259,102,0,42,14,19,0.61,45000
260,260,102,0,42,14,19,0.61,45000
261,261,103,1,54,22,26,0.8100000000000002,45000
262,262,104,1,45,10,23,0.6900000000000001,45000
263,263,104,1,49,22,12,0.6900000000000001,45000
264,264,105,1,40,20,22,0.63,45000
265,265,106,0,42,13,12,0.8600000000000002,45000
266,266,106,0,53,16,26,0.8600000000000002,45000
267,267,107,1,30,20,15,0.64,45000
268,268,107,1,31,22,19,0.64,45000
269,269,108,0,31,10,21,0.7700000000000001,45000
270,270,108,0,54,10,25,0.7700000000000001,45000
271,271,108,0,41,10,25,0.7700000000000001,45000
272,272,109,1,38,22,25,0.8200000000000002,45000
273,273,110,1,30,12,13,0.8000000000000002,45000
274,274,110,1,30,12,13,0.8000000000000002,45000
275,275,110,1,30,12,13,0.8000000000000002,45000
276,276,110,1,30,12,13,0.8000000000000002,45000
277,277,110,1,30,12,13,0.8000000000000002,45000
278,278,110,1,30,12,13,0.8000000000000002,45000
279,279,111,0,40,19,18,0.9900000000000004,45000
280,280,111,0,36,20,12,0.9900000000000004,45000
281,281,111,0,36,20,12,0.9900000000000004,45000
282,282,112,0,48,21,16,0.8000000000000002,45000
283,283,112,0,48,21,16,0.8000000000000002,45000
284,284,113,1,39,12,26,0.7800000000000001,45000
285,285,113,1,39,12,26,0.7800000000000001,45000
286,286,113,1,24,18,19,0.7800000000000001,45000
287,287,114,0,40,15,22,0.9000000000000002,45000
288,288,114,0,53,16,12,0.9000000000000002,45000
289,289,114,0,40,15,22,0.9000000000000002,45000
290,290,115,0,37,12,14,0.63,45000
291,291,115,0,36,12,17,0.63,45000
292,292,115,0,37,12,14,0.63,45000
293,293,115,0,37,12,14,0.63,45000
294,294,116,1,46,22,12,0.65,45000
295,295,116,1,46,22,12,0.65,45000
296,296,117,0,51,22,15,0.8200000000000002,45000
297,297,117,0,42,16,18,0.8200000000000002,45000
298,298,118,1,45,11,27,0.8600000000000002,45000
299,299,118,1,45,11,27,0.8600000000000002,45000
300,300,118,1,29,14,15,0.8600000000000002,45000
301,301,119,0,53,15,22,0.8500000000000002,45000
302,302,119,0,53,15,22,0.8500000000000002,45000
303,303,120,0,46,16,25,0.9400000000000004,45000
304,304,120,0,46,16,25,0.9400000000000004,45000
305,305,121,0,25,20,18,0.7400000000000001,45000
306,306,121,0,25,20,18,0.7400000000000001,45000
307,307,121,0,25,20,18,0.7400000000000001,45000
308,308,122,1,24,13,25,0.61,45000
309,309,122,1,24,13,25,0.61,45000
310,310,122,1,24,13,25,0.61,45000
311,311,123,1,28,15,25,0.7200000000000001,45000
312,312,123,1,28,15,25,0.7200000000000001,45000
313,313,123,1,28,15,25,0.7200000000000001,45000
314,314,124,1,32,21,27,0.66,45000
315,315,125,0,53,14,15,0.9700000000000004,45000
316,316,125,0,53,14,15,0.9700000000000004,45000
317,317,125,0,53,14,15,0.9700000000000004,45000
318,318,126,1,28,13,20,0.6,45000
319,319,126,1,28,13,20,0.6,45000
320,320,126,1,39,20,12,0.6,45000
321,321,127,0,45,18,22,0.9400000000000004,45000
322,322,127,0,45,18,22,0.9400000000000004,45000
323,323,128,1,49,19,25,0.8200000000000002,45000
324,324,129,1,35,14,22,0.65,45000
325,325,129,1,48,19,12,0.65,45000
326,326,130,1,25,15,16,0.7200000000000001,45000
327,327,130,1,52,19,13,0.7200000000000001,45000
328,328,130,1,25,15,16,0.7200000000000001,45000
329,329,131,0,48,10,13,0.9800000000000004,45000
330,330,131,0,48,10,13,0.9800000000000004,45000
331,331,131,0,48,10,13,0.9800000000000004,45000
332,332,131,0,48,10,13,0.9800000000000004,45000
333,333,131,0,48,10,13,0.9800000000000004,45000
334,334,131,0,48,10,13,0.9800000000000004,45000
335,335,132,1,47,18,24,0.66,45000
336,336,133,1,24,17,22,0.64,45000
337,337,133,1,24,17,22,0.64,45000
338,338,133,1,24,17,22,0.64,45000
339,339,134,0,34,18,27,1.0000000000000004,45000
340,340,134,0,52,22,21,1.0000000000000004,45000
341,341,135,0,30,19,20,0.9000000000000002,45000
342,342,135,0,25,21,24,0.9000000000000002,45000
343,343,135,0,25,21,24,0.9000000000000002,45000
344,344,136,0,40,17,18,0.9900000000000004,45000
345,345,136,0,50,22,14,0.9900000000000004,45000
346,346,137,0,50,13,19,0.8300000000000002,45000
347,347,137,0,50,13,19,0.8300000000000002,45000
348,348,138,0,42,11,26,0.7900000000000001,45000
349,349,138,0,51,10,13,0.7900000000000001,45000
350,350,138,0,38,15,19,0.7900000000000001,45000
351,351,139,0,35,13,18,0.8300000000000002,45000
352,352,139,0,35,13,18,0.8300000000000002,45000
353,353,139,0,35,13,18,0.8300000000000002,45000
354,354,139,0,30,19,22,0.8300000000000002,45000
355,355,140,0,42,15,14,0.8000000000000002,45000
356,356,140,0,54,16,13,0.8000000000000002,45000
357,357,140,0,54,16,13,0.8000000000000002,45000
358,358,141,0,25,18,17,0.7600000000000001,45000
359,359,141,0,25,18,17,0.7600000000000001,45000
360,360,141,0,25,18,17,0.7600000000000001,45000
361,361,141,0,25,18,17,0.7600000000000001,45000
362,362,142,1,53,22,26,0.8500000000000002,45000
363,363,143,0,36,12,15,0.8300000000000002,45000
364,364,143,0,36,12,15,0.8300000000000002,45000
365,365,143,0,36,12,15,0.8300000000000002,45000
366,366,143,0,36,12,15,0.8300000000000002,45000
367,367,143,0,36,12,15,0.8300000000000002,45000
368,368,144,0,29,16,13,0.9900000000000004,45000
369,369,144,0,29,16,13,0.9900000000000004,45000
370,370,144,0,32,13,22,0.9900000000000004,45000
371,371,144,0,32,13,22,0.9900000000000004,45000
372,372,144,0,41,21,16,0.9900000000000004,45000
373,373,145,1,51,22,21,0.64,45000
374,374,146,0,31,10,21,1.0000000000000004,45000
375,375,146,0,31,10,21,1.0000000000000004,45000
376,376,146,0,48,21,22,1.0000000000000004,45000
377,377,147,1,46,22,23,0.68,45000
378,378,148,1,33,20,14,0.6,45000
379,379,148,1,33,20,14,0.6,45000
380,380,149,0,49,18,12,0.7200000000000001,45000
381,381,149,0,34,13,20,0.7200000000000001,45000
382,382,149,0,34,13,20,0.7200000000000001,45000
383,383,150,0,39,16,20,0.7400000000000001,45000
384,384,150,0,31,22,19,0.7400000000000001,45000
385,385,150,0,36,15,12,0.7400000000000001,45000
386,386,151,0,48,14,15,0.8400000000000002,45000
387,387,151,0,48,14,15,0.8400000000000002,45000
388,388,151,0,42,16,12,0.8400000000000002,45000
389,389,152,0,42,17,15,0.8800000000000002,45000
390,390,152,0,42,17,15,0.8800000000000002,45000
391,391,152,0,42,17,15,0.8800000000000002,45000
392,392,153,1,48,18,17,0.61,45000
393,393,154,1,51,20,15,0.9400000000000004,45000
394,394,154,1,51,20,15,0.9400000000000004,45000
395,395,155,1,25,18,21,0.7000000000000001,45000
396,396,155,1,24,22,13,0.7000000000000001,45000
397,397,156,0,39,14,27,0.7000000000000001,45000
398,398,156,0,39,14,27,0.7000000000000001,45000
399,399,157,0,35,15,13,0.65,45000
400,400,157,0,48,21,22,0.65,45000
401,401,158,0,24,20,18,0.68,45000
402,402,158,0,52,22,17,0.68,45000
403,403,159,0,34,22,17,0.9900000000000004,45000
404,404,159,0,34,22,17,0.9900000000000004,45000
405,405,159,0,34,22,17,0.9900000000000004,45000
406,406,160,0,45,10,23,0.9100000000000004,45000
407,407,160,0,35,22,26,0.9100000000000004,45000
408,408,161,0,35,20,22,0.8500000000000002,45000
409,409,161,0,30,13,17,0.8500000000000002,45000
410,410,161,0,49,11,27,0.8500000000000002,45000
411,411,162,0,42,21,18,0.9300000000000004,45000
412,412,162,0,47,15,20,0.9300000000000004,45000
413,413,162,0,26,10,16,0.9300000000000004,45000
414,414,163,0,47,19,17,0.8600000000000002,45000
415,415,163,0,47,19,17,0.8600000000000002,45000
416,416,164,1,39,20,26,0.8900000000000002,45000
417,417,165,1,42,11,16,0.65,45000
418,418,165,1,42,11,16,0.65,45000
419,419,165,1,42,11,16,0.65,45000
420,420,166,0,49,13,19,0.7400000000000001,45000
421,421,166,0,49,13,19,0.7400000000000001,45000
422,422,167,0,51,10,12,0.8100000000000002,45000
423,423,167,0,52,22,21,0.8100000000000002,45000
424,424,168,0,36,20,18,0.8000000000000002,45000
425,425,168,0,42,11,22,0.8000000000000002,45000
426,426,168,0,24,14,26,0.8000000000000002,45000
427,427,169,0,50,15,14,0.8900000000000002,45000
428,428,169,0,49,18,24,0.8900000000000002,45000
429,429,170,0,32,14,25,0.8900000000000002,45000
430,430,170,0,32,14,25,0.8900000000000002,45000
431,431,170,0,32,14,25,0.8900000000000002,45000
432,432,171,0,24,13,12,0.8700000000000002,45000
433,433,171,0,24,13,12,0.8700000000000002,45000
434,434,171,0,24,13,12,0.8700000000000002,45000
435,435,171,0,24,13,12,0.8700000000000002,45000
436,436,171,0,51,15,22,0.8700000000000002,45000
437,437,172,0,52,15,24,0.8700000000000002,45000
438,438,172,0,32,20,16,0.8700000000000002,45000
439,439,172,0,42,11,20,0.8700000000000002,45000
440,440,173,0,50,11,16,0.9200000000000004,45000
441,441,173,0,50,11,16,0.9200000000000004,45000
442,442,173,0,50,11,16,0.9200000000000004,45000
443,443,173,0,50,11,16,0.9200000000000004,45000
444,444,174,1,28,14,19,0.67,45000
445,445,174,1,28,14,19,0.67,45000
446,446,175,1,29,19,20,0.65,45000
447,447,175,1,36,15,22,0.65,45000
448,448,176,1,24,18,26,0.67,45000
449,449,176,1,24,18,26,0.67,45000
450,450,177,1,47,13,25,0.61,45000
451,451,178,1,54,19,18,0.68,45000
452,452,179,0,50,22,25,0.8200000000000002,45000
453,453,179,0,25,18,12,0.8200000000000002,45000
454,454,180,0,36,17,22,0.9700000000000004,45000
455,455,180,0,36,17,22,0.9700000000000004,45000
456,456,180,0,28,22,19,0.9700000000000004,45000
457,457,181,0,26,14,23,0.9800000000000004,45000
458,458,181,0,26,14,23,0.9800000000000004,45000
459,459,181,0,39,20,27,0.9800000000000004,45000
460,460,182,0,35,19,12,0.8700000000000002,45000
461,461,182,0,27,14,16,0.8700000000000002,45000
462,462,182,0,35,19,12,0.8700000000000002,45000
463,463,182,0,35,19,12,0.8700000000000002,45000
464,464,182,0,27,14,16,0.8700000000000002,45000
465,465,183,0,52,13,23,0.9500000000000004,45000
466,466,183,0,52,13,23,0.9500000000000004,45000
467,467,184,1,43,14,27,0.7100000000000001,45000
468,468,185,0,32,20,12,0.8700000000000002,45000
469,469,185,0,32,20,12,0.8700000000000002,45000
470,470,185,0,39,12,27,0.8700000000000002,45000
471,471,186,0,27,13,21,0.7300000000000001,45000
472,472,186,0,27,13,21,0.7300000000000001,45000
473,473,186,0,27,14,21,0.7300000000000001,45000
474,474,186,0,27,14,21,0.7300000000000001,45000
475,475,187,0,47,17,14,0.66,45000
476,476,187,0,35,18,22,0.66,45000
477,477,188,0,41,22,16,0.8600000000000002,45000
478,478,188,0,34,18,12,0.8600000000000002,45000
479,479,188,0,41,22,16,0.8600000000000002,45000
480,480,189,0,47,22,21,0.8100000000000002,45000
481,481,189,0,49,18,14,0.8100000000000002,45000
482,482,190,0,38,13,15,0.9200000000000004,45000
483,483,190,0,44,13,15,0.9200000000000004,45000
484,484,190,0,42,14,19,0.9200000000000004,45000
485,485,191,0,44,15,17,0.7000000000000001,45000
486,486,191,0,44,15,17,0.7000000000000001,45000
487,487,192,0,34,11,25,0.9700000000000004,45000
488,488,192,0,54,16,23,0.9700000000000004,45000
489,489,193,0,54,13,25,0.7600000000000001,45000
490,490,193,0,42,15,24,0.7600000000000001,45000
491,491,194,1,42,21,14,0.67,45000
492,492,194,1,42,21,14,0.67,45000
493,493,195,1,44,18,24,0.7400000000000001,45000
494,494,196,0,51,14,15,0.7900000000000001,45000
495,495,196,0,44,12,24,0.7900000000000001,45000
496,496,196,0,51,14,15,0.7900000000000001,45000
497,497,197,1,44,22,24,0.7100000000000001,45000
498,498,198,1,35,22,23,0.7400000000000001,45000
499,499,199,0,46,14,17,0.7200000000000001,45000
500,500,199,0,46,14,17,0.7200000000000001,45000
501,501,200,0,28,10,20,0.9400000000000004,45000
502,502,200,0,46,11,19,0.9400000000000004,45000
503,503,200,0,28,10,20,0.9400000000000004,45000
504,504,200,0,46,11,19,0.9400000000000004,45000
505,505,200,0,46,11,19,0.9400000000000004,45000
506,506,201,0,51,17,24,0.9900000000000004,45000
507,507,201,0,49,11,23,0.9900000000000004,45000
508,508,202,1,37,16,27,0.64,45000
509,509,203,0,48,18,18,0.7500000000000001,45000
510,510,203,0,46,13,14,0.7500000000000001,45000
511,511,204,0,41,19,22,0.9100000000000004,45000
512,512,204,0,41,19,22,0.9100000000000004,45000
513,513,205,1,51,11,22,0.7100000000000001,45000
514,514,205,1,51,11,22,0.7100000000000001,45000
515,515,206,0,32,11,27,0.9500000000000004,45000
516,516,206,0,24,22,19,0.9500000000000004,45000
517,517,206,0,32,11,27,0.9500000000000004,45000
518,518,206,0,32,11,27,0.9500000000000004,45000
519,519,206,0,25,11,13,0.9500000000000004,45000
520,520,207,0,37,21,14,0.9800000000000004,45000
521,521,207,0,37,21,14,0.9800000000000004,45000
522,522,207,0,34,13,12,0.9800000000000004,45000
523,523,207,0,28,16,24,0.9800000000000004,45000
524,524,208,1,26,21,17,0.8200000000000002,45000
525,525,208,1,26,21,17,0.8200000000000002,45000
526,526,208,1,26,21,17,0.8200000000000002,45000
527,527,209,1,52,18,23,0.8100000000000002,45000
528,528,210,0,24,15,16,0.66,45000
529,529,210,0,24,15,16,0.66,45000
530,530,210,0,24,15,16,0.66,45000
531,531,210,0,24,15,16,0.66,45000
532,532,210,0,24,15,16,0.66,45000
533,533,211,1,45,18,20,0.61,45000
534,534,211,1,29,15,18,0.61,45000
535,535,212,0,48,14,20,0.7100000000000001,45000
536,536,212,0,48,14,20,0.7100000000000001,45000
537,537,213,1,41,15,17,0.8100000000000002,45000
538,538,213,1,50,18,15,0.8100000000000002,45000
539,539,214,0,40,17,19,0.9400000000000004,45000
540,540,214,0,40,17,19,0.9400000000000004,45000
541,541,214,0,40,17,19,0.9400000000000004,45000
542,542,215,0,44,18,18,0.9300000000000004,45000
543,543,215,0,44,18,18,0.9300000000000004,45000
544,544,216,0,38,11,12,0.8100000000000002,45000
545,545,216,0,38,11,12,0.8100000000000002,45000
546,546,216,0,36,17,18,0.8100000000000002,45000
547,547,216,0,36,17,18,0.8100000000000002,45000
548,548,217,0,31,14,27,0.7500000000000001,45000
549,549,217,0,38,14,21,0.7500000000000001,45000
550,550,218,1,46,16,15,0.65,45000
551,551,218,1,46,16,15,0.65,45000
552,552,219,1,50,17,12,0.66,45000
553,553,219,1,52,14,16,0.66,45000
554,554,220,1,36,15,13,0.7100000000000001,45000
