,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
214,16,0,12,13,16,0.8700000000000002,45000
215,17,0,19,9,8,0.8500000000000002,45000
216,17,0,27,7,9,0.8500000000000002,45000
217,17,0,29,14,6,0.8500000000000002,45000
218,17,0,30,6,14,0.8500000000000002,45000
219,17,0,31,14,15,0.8500000000000002,45000
220,17,0,25,11,7,0.8500000000000002,45000
221,17,0,33,6,13,0.8500000000000002,45000
222,17,0,31,14,15,0.8500000000000002,45000
223,17,0,20,10,17,0.8500000000000002,45000
224,17,0,25,11,7,0.8500000000000002,45000
225,17,0,20,10,17,0.8500000000000002,45000
226,17,0,34,7,14,0.8500000000000002,45000
227,18,0,34,8,8,0.8100000000000002,45000
228,18,0,26,7,18,0.8100000000000002,45000
229,18,0,21,13,8,0.8100000000000002,45000
230,18,0,34,8,8,0.8100000000000002,45000
231,18,0,16,7,13,0.8100000000000002,45000
232,18,0,21,13,8,0.8100000000000002,45000
233,18,0,21,7,12,0.8100000000000002,45000
234,18,0,16,7,13,0.8100000000000002,45000
235,18,0,26,7,18,0.8100000000000002,45000
236,18,0,26,7,18,0.8100000000000002,45000
237,18,0,26,7,18,0.8100000000000002,45000
238,18,0,34,8,8,0.8100000000000002,45000
239,18,0,36,6,10,0.8100000000000002,45000
240,18,0,34,8,8,0.8100000000000002,45000
241,18,0,14,11,18,0.8100000000000002,45000
242,19,0,15,15,17,0.7500000000000001,45000
243,19,0,35,6,12,0.7500000000000001,45000
244,19,0,34,14,8,0.7500000000000001,45000
245,19,0,35,6,12,0.7500000000000001,45000
246,19,0,21,9,10,0.7500000000000001,45000
247,19,0,15,15,17,0.7500000000000001,45000
248,19,0,36,15,13,0.7500000000000001,45000
249,19,0,21,9,10,0.7500000000000001,45000
250,20,0,29,12,15,0.67,45000
251,20,0,33,15,17,0.67,45000
252,20,0,20,14,11,0.67,45000
253,20,0,33,15,17,0.67,45000
254,21,0,33,15,17,0.8500000000000002,45000
255,21,0,12,12,10,0.8500000000000002,45000
256,21,0,35,5,9,0.8500000000000002,45000
257,21,0,33,10,13,0.8500000000000002,45000
258,21,0,34,13,10,0.8500000000000002,45000
259,21,0,20,6,8,0.8500000000000002,45000
260,21,0,33,10,13,0.8500000000000002,45000
261,21,0,33,10,13,0.8500000000000002,45000
262,21,0,34,10,7,0.8500000000000002,45000
263,21,0,35,5,9,0.8500000000000002,45000
264,22,0,35,11,6,0.6900000000000001,45000
265,22,0,19,9,9,0.6900000000000001,45000
266,22,0,24,12,10,0.6900000000000001,45000
267,22,0,17,5,13,0.6900000000000001,45000
268,22,0,30,15,7,0.6900000000000001,45000
269,22,0,19,9,9,0.6900000000000001,45000
270,22,0,30,15,7,0.6900000000000001,45000
271,22,0,30,15,7,0.6900000000000001,45000
272,22,0,30,15,7,0.6900000000000001,45000
273,22,0,35,11,6,0.6900000000000001,45000
274,22,0,20,13,17,0.6900000000000001,45000
275,22,0,35,11,6,0.6900000000000001,45000
276,23,0,16,13,17,0.7900000000000001,45000
277,23,0,32,8,12,0.7900000000000001,45000
278,23,0,21,14,13,0.7900000000000001,45000
279,23,0,18,14,11,0.7900000000000001,45000
280,23,0,36,15,10,0.7900000000000001,45000
281,23,0,36,15,10,0.7900000000000001,45000
282,23,0,18,14,11,0.7900000000000001,45000
283,23,0,21,14,13,0.7900000000000001,45000
284,23,0,17,13,16,0.7900000000000001,45000
285,24,0,16,8,16,0.8400000000000002,45000
286,24,0,16,8,16,0.8400000000000002,45000
287,24,0,18,15,6,0.8400000000000002,45000
288,24,0,33,9,13,0.8400000000000002,45000
289,24,0,33,11,15,0.8400000000000002,45000
290,24,0,22,11,14,0.8400000000000002,45000
291,24,0,16,8,16,0.8400000000000002,45000
292,24,0,23,10,16,0.8400000000000002,45000
293,24,0,16,7,10,0.8400000000000002,45000
294,24,0,33,15,6,0.8400000000000002,45000
295,24,0,35,15,15,0.8400000000000002,45000
296,25,0,12,15,7,0.9300000000000003,45000
297,25,0,30,6,14,0.9300000000000003,45000
298,25,0,18,9,7,0.9300000000000003,45000
299,25,0,27,9,17,0.9300000000000003,45000
300,25,0,14,12,8,0.9300000000000003,45000
301,25,0,30,6,14,0.9300000000000003,45000
302,25,0,13,14,12,0.9300000000000003,45000
303,25,0,13,14,12,0.9300000000000003,45000
304,25,0,18,9,7,0.9300000000000003,45000
305,25,0,27,9,17,0.9300000000000003,45000
306,25,0,18,9,7,0.9300000000000003,45000
307,25,0,14,5,11,0.9300000000000003,45000
308,25,0,14,8,9,0.9300000000000003,45000
309,25,0,14,12,8,0.9300000000000003,45000
310,25,0,14,12,8,0.9300000000000003,45000
311,25,0,27,5,13,0.9300000000000003,45000
312,25,0,14,12,8,0.9300000000000003,45000
313,25,0,23,14,12,0.9300000000000003,45000
314,25,0,15,6,6,0.9300000000000003,45000
315,25,0,18,9,7,0.9300000000000003,45000
316,25,0,14,8,9,0.9300000000000003,45000
317,25,0,27,5,13,0.9300000000000003,45000
318,25,0,27,5,13,0.9300000000000003,45000
319,26,0,18,10,12,0.8300000000000002,45000
320,26,0,31,8,17,0.8300000000000002,45000
321,26,0,31,8,17,0.8300000000000002,45000
322,26,0,12,6,12,0.8300000000000002,45000
323,26,0,19,8,14,0.8300000000000002,45000
324,26,0,13,13,11,0.8300000000000002,45000
325,26,0,13,13,11,0.8300000000000002,45000
326,26,0,32,5,11,0.8300000000000002,45000
327,26,0,31,8,17,0.8300000000000002,45000
328,26,0,12,10,7,0.8300000000000002,45000
329,26,0,34,5,11,0.8300000000000002,45000
330,26,0,13,13,11,0.8300000000000002,45000
331,26,0,13,7,18,0.8300000000000002,45000
332,26,0,28,6,18,0.8300000000000002,45000
333,26,0,12,6,12,0.8300000000000002,45000
334,27,0,23,5,10,0.67,45000
335,27,0,29,8,8,0.67,45000
336,27,0,18,7,18,0.67,45000
337,27,0,36,15,18,0.67,45000
338,27,0,21,9,10,0.67,45000
339,27,0,18,7,18,0.67,45000
340,27,0,29,14,11,0.67,45000
341,27,0,26,7,14,0.67,45000
342,27,0,24,10,11,0.67,45000
343,28,0,15,9,8,0.8800000000000002,45000
344,28,0,33,11,14,0.8800000000000002,45000
345,28,0,27,5,18,0.8800000000000002,45000
346,28,0,33,10,15,0.8800000000000002,45000
347,28,0,15,12,10,0.8800000000000002,45000
348,28,0,20,13,18,0.8800000000000002,45000
349,28,0,18,14,16,0.8800000000000002,45000
350,28,0,33,10,15,0.8800000000000002,45000
351,28,0,32,12,11,0.8800000000000002,45000
352,28,0,24,7,16,0.8800000000000002,45000
353,29,0,14,5,13,0.7400000000000001,45000
354,29,0,12,9,18,0.7400000000000001,45000
355,29,0,30,7,11,0.7400000000000001,45000
356,29,0,18,14,15,0.7400000000000001,45000
357,29,0,31,10,18,0.7400000000000001,45000
358,29,0,23,8,13,0.7400000000000001,45000
359,29,0,28,10,9,0.7400000000000001,45000
360,29,0,30,7,11,0.7400000000000001,45000
361,29,0,21,8,9,0.7400000000000001,45000
362,29,0,23,12,9,0.7400000000000001,45000
363,29,0,23,12,9,0.7400000000000001,45000
364,29,0,16,9,7,0.7400000000000001,45000
365,29,0,28,10,9,0.7400000000000001,45000
366,30,0,29,13,16,0.7400000000000001,45000
367,30,0,20,8,8,0.7400000000000001,45000
368,30,0,33,6,17,0.7400000000000001,45000
369,30,0,29,13,16,0.7400000000000001,45000
370,30,0,20,8,8,0.7400000000000001,45000
371,30,0,34,13,6,0.7400000000000001,45000
372,30,0,33,6,17,0.7400000000000001,45000
373,30,0,20,8,8,0.7400000000000001,45000
374,30,0,34,13,6,0.7400000000000001,45000
375,30,0,31,9,10,0.7400000000000001,45000
376,30,0,26,5,18,0.7400000000000001,45000
377,31,0,18,14,6,0.7400000000000001,45000
378,31,0,25,5,10,0.7400000000000001,45000
379,31,0,35,5,14,0.7400000000000001,45000
380,31,0,22,8,12,0.7400000000000001,45000
381,31,0,24,8,6,0.7400000000000001,45000
382,31,0,30,13,11,0.7400000000000001,45000
383,31,0,26,10,6,0.7400000000000001,45000
384,31,0,18,8,16,0.7400000000000001,45000
385,31,0,18,14,6,0.7400000000000001,45000
386,31,0,18,6,18,0.7400000000000001,45000
387,31,0,24,8,6,0.7400000000000001,45000
388,31,0,30,15,15,0.7400000000000001,45000
389,31,0,24,8,15,0.7400000000000001,45000
390,31,0,30,11,7,0.7400000000000001,45000
391,32,0,17,7,18,0.7600000000000001,45000
392,32,0,34,11,14,0.7600000000000001,45000
393,32,0,35,10,16,0.7600000000000001,45000
394,32,0,28,12,17,0.7600000000000001,45000
395,32,0,17,7,18,0.7600000000000001,45000
396,32,0,13,7,6,0.7600000000000001,45000
397,32,0,36,13,10,0.7600000000000001,45000
398,32,0,17,12,17,0.7600000000000001,45000
399,32,0,30,14,7,0.7600000000000001,45000
400,33,0,21,12,12,0.7700000000000001,45000
401,33,0,26,15,9,0.7700000000000001,45000
402,33,0,25,10,10,0.7700000000000001,45000
403,33,0,26,15,9,0.7700000000000001,45000
404,33,0,27,15,10,0.7700000000000001,45000
405,33,0,19,9,9,0.7700000000000001,45000
406,33,0,20,7,13,0.7700000000000001,45000
407,33,0,33,14,7,0.7700000000000001,45000
408,33,0,15,13,7,0.7700000000000001,45000
409,33,0,19,9,9,0.7700000000000001,45000
410,33,0,28,12,18,0.7700000000000001,45000
411,34,0,25,7,11,0.7000000000000001,45000
412,34,0,23,15,10,0.7000000000000001,45000
413,34,0,32,9,11,0.7000000000000001,45000
414,34,0,36,8,15,0.7000000000000001,45000
415,34,0,31,13,13,0.7000000000000001,45000
416,34,0,23,15,10,0.7000000000000001,45000
417,34,0,25,11,8,0.7000000000000001,45000
418,34,0,23,15,10,0.7000000000000001,45000
419,34,0,28,11,8,0.7000000000000001,45000
420,35,0,31,15,14,0.7200000000000001,45000
421,35,0,20,9,14,0.7200000000000001,45000
422,35,0,19,10,14,0.7200000000000001,45000
423,35,0,14,6,7,0.7200000000000001,45000
424,35,0,35,12,15,0.7200000000000001,45000
425,35,0,15,8,17,0.7200000000000001,45000
426,35,0,22,11,6,0.7200000000000001,45000
427,35,0,28,9,10,0.7200000000000001,45000
428,35,0,35,12,6,0.7200000000000001,45000
429,35,0,30,13,9,0.7200000000000001,45000
430,36,0,32,10,14,0.7000000000000001,45000
431,36,0,31,9,15,0.7000000000000001,45000
432,36,0,14,10,16,0.7000000000000001,45000
433,36,0,36,11,12,0.7000000000000001,45000
434,36,0,30,13,9,0.7000000000000001,45000
435,36,0,31,9,15,0.7000000000000001,45000
436,36,0,26,11,9,0.7000000000000001,45000
437,36,0,14,10,16,0.7000000000000001,45000
438,37,0,21,5,10,0.66,45000
439,37,0,12,10,7,0.66,45000
440,37,0,33,6,16,0.66,45000
441,37,0,24,6,11,0.66,45000
442,37,0,17,10,15,0.66,45000
443,37,0,29,7,12,0.66,45000
444,37,0,17,10,15,0.66,45000
445,37,0,21,5,10,0.66,45000
446,37,0,29,7,12,0.66,45000
447,37,0,21,5,10,0.66,45000
448,37,0,36,7,9,0.66,45000
449,37,0,17,10,15,0.66,45000
450,37,0,15,10,7,0.66,45000
451,37,0,32,5,16,0.66,45000
452,37,0,15,10,7,0.66,45000
453,38,0,29,10,11,0.68,45000
454,38,0,13,7,6,0.68,45000
455,38,0,35,13,10,0.68,45000
456,38,0,21,9,11,0.68,45000
457,38,0,21,7,7,0.68,45000
458,38,0,17,10,12,0.68,45000
459,38,0,35,13,10,0.68,45000
460,38,0,30,11,7,0.68,45000
461,38,0,17,6,9,0.68,45000
462,38,0,17,10,12,0.68,45000
463,38,0,19,15,6,0.68,45000
464,38,0,17,6,9,0.68,45000
465,38,0,17,6,9,0.68,45000
466,38,0,17,10,12,0.68,45000
467,38,0,16,6,13,0.68,45000
468,39,0,29,14,14,0.8800000000000002,45000
469,39,0,31,7,8,0.8800000000000002,45000
470,39,0,20,11,16,0.8800000000000002,45000
471,39,0,29,14,14,0.8800000000000002,45000
472,39,0,26,7,11,0.8800000000000002,45000
473,39,0,35,9,8,0.8800000000000002,45000
474,39,0,17,10,11,0.8800000000000002,45000
475,39,0,28,6,7,0.8800000000000002,45000
476,39,0,19,8,18,0.8800000000000002,45000
477,39,0,19,8,18,0.8800000000000002,45000
478,39,0,19,8,18,0.8800000000000002,45000
479,39,0,19,8,18,0.8800000000000002,45000
480,39,0,31,7,8,0.8800000000000002,45000
481,40,0,26,8,13,0.8600000000000002,45000
482,40,0,21,7,16,0.8600000000000002,45000
483,40,0,32,14,15,0.8600000000000002,45000
484,40,0,15,5,14,0.8600000000000002,45000
485,40,0,21,7,16,0.8600000000000002,45000
486,40,0,25,6,10,0.8600000000000002,45000
487,40,0,26,8,13,0.8600000000000002,45000
488,40,0,26,8,13,0.8600000000000002,45000
489,40,0,34,5,6,0.8600000000000002,45000
490,40,0,34,5,6,0.8600000000000002,45000
491,40,0,21,7,16,0.8600000000000002,45000
492,40,0,34,5,6,0.8600000000000002,45000
493,40,0,34,5,6,0.8600000000000002,45000
494,40,0,18,7,13,0.8600000000000002,45000
495,40,0,25,6,10,0.8600000000000002,45000
496,40,0,15,5,14,0.8600000000000002,45000
497,40,0,12,9,17,0.8600000000000002,45000
498,40,0,30,7,6,0.8600000000000002,45000
499,40,0,15,9,13,0.8600000000000002,45000
500,41,0,30,7,8,0.9200000000000003,45000
501,41,0,28,10,17,0.9200000000000003,45000
502,41,0,25,12,13,0.9200000000000003,45000
503,41,0,18,6,16,0.9200000000000003,45000
504,41,0,25,12,13,0.9200000000000003,45000
505,41,0,17,10,18,0.9200000000000003,45000
506,41,0,32,8,8,0.9200000000000003,45000
507,41,0,17,9,12,0.9200000000000003,45000
508,41,0,17,12,18,0.9200000000000003,45000
509,41,0,15,11,15,0.9200000000000003,45000
510,41,0,31,12,18,0.9200000000000003,45000
511,41,0,28,14,8,0.9200000000000003,45000
512,41,0,30,7,8,0.9200000000000003,45000
513,42,0,28,6,6,0.7900000000000001,45000
514,42,0,29,11,6,0.7900000000000001,45000
515,42,0,31,14,12,0.7900000000000001,45000
516,42,0,28,6,6,0.7900000000000001,45000
517,42,0,31,12,18,0.7900000000000001,45000
518,42,0,28,6,6,0.7900000000000001,45000
519,42,0,31,14,12,0.7900000000000001,45000
520,42,0,22,12,14,0.7900000000000001,45000
521,42,0,20,13,15,0.7900000000000001,45000
522,43,0,23,8,11,0.7300000000000001,45000
523,43,0,30,7,6,0.7300000000000001,45000
524,43,0,14,14,18,0.7300000000000001,45000
525,43,0,14,11,16,0.7300000000000001,45000
526,43,0,34,12,14,0.7300000000000001,45000
527,43,0,34,8,11,0.7300000000000001,45000
528,43,0,16,5,18,0.7300000000000001,45000
529,43,0,34,13,12,0.7300000000000001,45000
530,43,0,28,6,11,0.7300000000000001,45000
531,43,0,20,8,10,0.7300000000000001,45000
532,43,0,20,8,10,0.7300000000000001,45000
533,43,0,20,5,14,0.7300000000000001,45000
534,43,0,20,8,10,0.7300000000000001,45000
535,44,0,21,6,11,0.61,45000
536,44,0,32,13,14,0.61,45000
537,44,0,16,5,17,0.61,45000
538,44,0,22,10,12,0.61,45000
539,44,0,26,12,11,0.61,45000
540,44,0,32,6,11,0.61,45000
541,44,0,22,10,12,0.61,45000
542,44,0,32,13,14,0.61,45000
543,44,0,32,6,11,0.61,45000
544,45,0,14,7,14,0.62,45000
545,45,0,16,11,9,0.62,45000
546,45,0,29,14,13,0.62,45000
547,45,0,17,12,15,0.62,45000
548,45,0,24,6,16,0.62,45000
549,45,0,30,8,13,0.62,45000
550,45,0,36,7,6,0.62,45000
551,45,0,31,9,15,0.62,45000
552,45,0,14,7,14,0.62,45000
553,45,0,23,9,17,0.62,45000
554,46,0,18,10,8,0.9300000000000003,45000
555,46,0,36,15,12,0.9300000000000003,45000
556,46,0,16,12,6,0.9300000000000003,45000
557,46,0,35,10,12,0.9300000000000003,45000
558,46,0,27,9,6,0.9300000000000003,45000
559,46,0,24,12,17,0.9300000000000003,45000
560,46,0,29,10,13,0.9300000000000003,45000
561,46,0,36,15,12,0.9300000000000003,45000
562,46,0,19,10,18,0.9300000000000003,45000
563,46,0,36,15,12,0.9300000000000003,45000
564,47,0,33,11,8,0.8600000000000002,45000
565,47,0,27,8,6,0.8600000000000002,45000
566,47,0,35,8,11,0.8600000000000002,45000
567,47,0,27,11,8,0.8600000000000002,45000
568,47,0,27,8,6,0.8600000000000002,45000
569,47,0,27,7,15,0.8600000000000002,45000
570,47,0,12,13,6,0.8600000000000002,45000
571,47,0,35,8,11,0.8600000000000002,45000
572,47,0,14,7,7,0.8600000000000002,45000
573,47,0,13,14,10,0.8600000000000002,45000
574,47,0,13,14,10,0.8600000000000002,45000
575,47,0,27,7,15,0.8600000000000002,45000
576,47,0,29,11,6,0.8600000000000002,45000
577,47,0,29,11,6,0.8600000000000002,45000
578,47,0,27,8,6,0.8600000000000002,45000
579,47,0,14,7,7,0.8600000000000002,45000
580,47,0,27,8,6,0.8600000000000002,45000
581,47,0,13,14,10,0.8600000000000002,45000
582,47,0,14,7,7,0.8600000000000002,45000
583,47,0,33,11,8,0.8600000000000002,45000
584,47,0,12,13,6,0.8600000000000002,45000
585,48,0,36,6,7,0.7500000000000001,45000
586,48,0,26,14,17,0.7500000000000001,45000
587,48,0,22,6,10,0.7500000000000001,45000
588,48,0,30,7,7,0.7500000000000001,45000
589,48,0,22,15,16,0.7500000000000001,45000
590,48,0,30,7,7,0.7500000000000001,45000
591,48,0,26,14,17,0.7500000000000001,45000
592,48,0,21,11,16,0.7500000000000001,45000
593,48,0,24,12,7,0.7500000000000001,45000
594,48,0,29,6,9,0.7500000000000001,45000
595,49,0,20,8,7,0.7200000000000001,45000
596,49,0,19,6,11,0.7200000000000001,45000
597,49,0,14,12,9,0.7200000000000001,45000
598,49,0,20,8,7,0.7200000000000001,45000
