,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
108,9,0,16,14,14,0.68,45000
109,9,0,30,6,9,0.68,45000
110,9,0,24,10,13,0.68,45000
111,9,0,31,12,9,0.68,45000
112,9,0,24,10,13,0.68,45000
113,9,0,30,6,9,0.68,45000
114,9,0,16,14,14,0.68,45000
115,9,0,34,5,17,0.68,45000
116,9,0,26,15,12,0.68,45000
117,9,0,30,5,13,0.68,45000
118,9,0,30,5,13,0.68,45000
119,10,0,31,14,9,0.62,45000
120,10,0,36,15,12,0.62,45000
121,10,0,12,12,9,0.62,45000
122,10,0,36,15,12,0.62,45000
123,10,0,12,12,9,0.62,45000
124,10,0,23,14,12,0.62,45000
125,10,0,32,14,6,0.62,45000
126,11,0,35,10,6,0.64,45000
127,11,0,29,15,6,0.64,45000
128,11,0,17,10,16,0.64,45000
129,11,0,35,10,6,0.64,45000
130,11,0,28,6,8,0.64,45000
131,11,0,29,15,6,0.64,45000
132,11,0,17,10,16,0.64,45000
133,11,0,13,9,17,0.64,45000
134,11,0,28,6,8,0.64,45000
135,11,0,35,10,6,0.64,45000
136,11,0,28,6,8,0.64,45000
137,11,0,28,6,8,0.64,45000
138,11,0,29,15,6,0.64,45000
139,11,0,28,6,8,0.64,45000
140,12,0,30,14,13,0.9800000000000003,45000
141,12,0,22,14,16,0.9800000000000003,45000
142,12,0,18,8,15,0.9800000000000003,45000
143,12,0,36,15,11,0.9800000000000003,45000
144,12,0,19,14,7,0.9800000000000003,45000
145,12,0,35,6,16,0.9800000000000003,45000
146,12,0,13,10,10,0.9800000000000003,45000
147,12,0,16,8,9,0.9800000000000003,45000
148,12,0,13,10,10,0.9800000000000003,45000
149,12,0,35,6,16,0.9800000000000003,45000
150,12,0,36,15,11,0.9800000000000003,45000
151,12,0,19,14,7,0.9800000000000003,45000
152,12,0,22,14,16,0.9800000000000003,45000
153,13,0,24,12,17,0.65,45000
154,13,0,13,14,12,0.65,45000
155,13,0,24,8,11,0.65,45000
156,13,0,15,9,15,0.65,45000
157,13,0,19,12,15,0.65,45000
158,13,0,15,9,15,0.65,45000
159,13,0,17,8,7,0.65,45000
160,13,0,33,8,18,0.65,45000
161,13,0,19,12,15,0.65,45000
162,13,0,17,8,7,0.65,45000
163,13,0,15,9,15,0.65,45000
164,14,0,19,14,14,0.7900000000000001,45000
165,14,0,35,14,8,0.7900000000000001,45000
166,14,0,19,14,14,0.7900000000000001,45000
167,14,0,35,14,8,0.7900000000000001,45000
168,14,0,21,12,11,0.7900000000000001,45000
169,14,0,35,10,16,0.7900000000000001,45000
170,14,0,35,10,16,0.7900000000000001,45000
171,14,0,21,12,11,0.7900000000000001,45000
172,14,0,27,8,14,0.7900000000000001,45000
173,15,0,30,6,8,0.7600000000000001,45000
174,15,0,22,5,18,0.7600000000000001,45000
175,15,0,32,5,15,0.7600000000000001,45000
176,15,0,30,6,8,0.7600000000000001,45000
177,15,0,22,5,18,0.7600000000000001,45000
178,15,0,22,5,18,0.7600000000000001,45000
179,15,0,33,6,11,0.7600000000000001,45000
180,15,0,32,9,17,0.7600000000000001,45000
181,15,0,21,11,14,0.7600000000000001,45000
182,15,0,19,13,18,0.7600000000000001,45000
183,15,0,30,6,8,0.7600000000000001,45000
184,15,0,33,6,11,0.7600000000000001,45000
185,16,0,22,10,14,0.66,45000
186,16,0,14,14,12,0.66,45000
187,16,0,16,6,16,0.66,45000
188,16,0,27,15,13,0.66,45000
189,16,0,27,15,13,0.66,45000
190,16,0,22,14,12,0.66,45000
191,16,0,35,15,8,0.66,45000
192,16,0,31,8,15,0.66,45000
193,17,0,14,12,10,0.62,45000
194,17,0,31,5,15,0.62,45000
195,17,0,27,10,18,0.62,45000
196,17,0,25,6,10,0.62,45000
197,17,0,23,7,15,0.62,45000
198,17,0,16,7,6,0.62,45000
199,17,0,13,11,10,0.62,45000
200,17,0,30,9,15,0.62,45000
201,17,0,25,6,11,0.62,45000
202,17,0,23,11,15,0.62,45000
203,18,0,30,11,11,0.7800000000000001,45000
204,18,0,15,10,11,0.7800000000000001,45000
205,18,0,30,11,11,0.7800000000000001,45000
206,18,0,18,8,15,0.7800000000000001,45000
207,18,0,30,11,11,0.7800000000000001,45000
208,18,0,18,8,15,0.7800000000000001,45000
209,18,0,34,6,18,0.7800000000000001,45000
210,18,0,34,6,18,0.7800000000000001,45000
211,18,0,34,13,12,0.7800000000000001,45000
212,18,0,30,11,11,0.7800000000000001,45000
213,19,0,30,13,8,0.7500000000000001,45000
214,19,0,32,13,10,0.7500000000000001,45000
215,19,0,30,13,8,0.7500000000000001,45000
216,19,0,28,13,17,0.7500000000000001,45000
217,19,0,18,14,9,0.7500000000000001,45000
218,19,0,32,13,10,0.7500000000000001,45000
219,19,0,19,8,8,0.7500000000000001,45000
220,19,0,28,13,17,0.7500000000000001,45000
221,20,0,27,8,15,0.9300000000000003,45000
222,20,0,27,8,15,0.9300000000000003,45000
223,20,0,24,12,8,0.9300000000000003,45000
224,20,0,28,9,14,0.9300000000000003,45000
225,20,0,22,13,11,0.9300000000000003,45000
226,20,0,22,9,8,0.9300000000000003,45000
227,20,0,27,9,10,0.9300000000000003,45000
228,20,0,30,12,12,0.9300000000000003,45000
229,20,0,23,5,10,0.9300000000000003,45000
230,20,0,28,9,14,0.9300000000000003,45000
231,20,0,18,5,17,0.9300000000000003,45000
232,20,0,18,5,17,0.9300000000000003,45000
233,20,0,23,5,10,0.9300000000000003,45000
234,20,0,27,8,15,0.9300000000000003,45000
235,20,0,30,12,12,0.9300000000000003,45000
236,20,0,13,8,6,0.9300000000000003,45000
237,20,0,13,8,6,0.9300000000000003,45000
238,21,0,13,12,13,0.9400000000000003,45000
239,21,0,24,12,7,0.9400000000000003,45000
240,21,0,33,10,10,0.9400000000000003,45000
241,21,0,22,9,13,0.9400000000000003,45000
242,21,0,14,7,6,0.9400000000000003,45000
243,21,0,24,12,7,0.9400000000000003,45000
244,21,0,33,10,10,0.9400000000000003,45000
245,21,0,13,12,13,0.9400000000000003,45000
246,21,0,30,5,8,0.9400000000000003,45000
247,21,0,16,15,11,0.9400000000000003,45000
248,21,0,33,10,10,0.9400000000000003,45000
249,21,0,16,5,10,0.9400000000000003,45000
250,21,0,16,5,10,0.9400000000000003,45000
251,21,0,30,5,8,0.9400000000000003,45000
252,21,0,13,12,13,0.9400000000000003,45000
253,21,0,19,12,12,0.9400000000000003,45000
254,21,0,16,5,10,0.9400000000000003,45000
255,21,0,33,10,10,0.9400000000000003,45000
256,21,0,26,12,7,0.9400000000000003,45000
257,21,0,22,9,13,0.9400000000000003,45000
258,22,0,35,14,10,0.8400000000000002,45000
259,22,0,24,10,12,0.8400000000000002,45000
260,22,0,29,8,6,0.8400000000000002,45000
261,22,0,23,8,11,0.8400000000000002,45000
262,22,0,29,8,6,0.8400000000000002,45000
263,22,0,17,10,7,0.8400000000000002,45000
264,22,0,23,15,15,0.8400000000000002,45000
265,22,0,23,8,11,0.8400000000000002,45000
266,22,0,35,14,10,0.8400000000000002,45000
267,22,0,23,8,11,0.8400000000000002,45000
268,22,0,24,10,12,0.8400000000000002,45000
269,22,0,18,5,10,0.8400000000000002,45000
270,22,0,35,14,10,0.8400000000000002,45000
271,23,0,23,6,18,0.9300000000000003,45000
272,23,0,21,15,6,0.9300000000000003,45000
273,23,0,21,15,6,0.9300000000000003,45000
274,23,0,34,8,9,0.9300000000000003,45000
275,23,0,21,15,6,0.9300000000000003,45000
276,23,0,29,12,11,0.9300000000000003,45000
277,23,0,29,12,11,0.9300000000000003,45000
278,23,0,23,6,18,0.9300000000000003,45000
279,23,0,23,6,18,0.9300000000000003,45000
280,23,0,14,11,17,0.9300000000000003,45000
281,23,0,34,8,9,0.9300000000000003,45000
282,23,0,23,6,18,0.9300000000000003,45000
283,23,0,21,15,6,0.9300000000000003,45000
284,23,0,34,8,9,0.9300000000000003,45000
285,23,0,23,6,18,0.9300000000000003,45000
286,23,0,34,8,9,0.9300000000000003,45000
287,24,0,14,12,8,0.8700000000000002,45000
288,24,0,14,12,8,0.8700000000000002,45000
289,24,0,14,12,8,0.8700000000000002,45000
290,24,0,30,13,16,0.8700000000000002,45000
291,24,0,30,13,16,0.8700000000000002,45000
292,24,0,13,15,17,0.8700000000000002,45000
293,24,0,30,13,16,0.8700000000000002,45000
294,24,0,34,14,12,0.8700000000000002,45000
295,24,0,14,12,8,0.8700000000000002,45000
296,24,0,30,11,16,0.8700000000000002,45000
297,25,0,25,7,14,0.8500000000000002,45000
298,25,0,31,13,18,0.8500000000000002,45000
299,25,0,25,7,14,0.8500000000000002,45000
300,25,0,27,5,17,0.8500000000000002,45000
301,25,0,25,7,14,0.8500000000000002,45000
302,25,0,32,15,8,0.8500000000000002,45000
303,25,0,26,12,9,0.8500000000000002,45000
304,25,0,25,7,14,0.8500000000000002,45000
305,25,0,31,13,18,0.8500000000000002,45000
306,25,0,26,12,9,0.8500000000000002,45000
307,26,0,20,8,16,0.63,45000
308,26,0,24,12,14,0.63,45000
309,26,0,20,10,17,0.63,45000
310,26,0,20,10,17,0.63,45000
311,26,0,25,7,11,0.63,45000
312,26,0,29,12,10,0.63,45000
313,26,0,27,12,7,0.63,45000
314,26,0,33,15,11,0.63,45000
315,27,0,31,11,7,0.7600000000000001,45000
316,27,0,14,10,16,0.7600000000000001,45000
317,27,0,31,13,9,0.7600000000000001,45000
318,27,0,31,13,9,0.7600000000000001,45000
319,27,0,31,13,9,0.7600000000000001,45000
320,27,0,23,5,17,0.7600000000000001,45000
321,27,0,36,11,18,0.7600000000000001,45000
322,27,0,23,5,17,0.7600000000000001,45000
323,27,0,31,11,7,0.7600000000000001,45000
324,27,0,14,10,16,0.7600000000000001,45000
325,27,0,15,14,8,0.7600000000000001,45000
326,28,0,18,8,10,0.8100000000000002,45000
327,28,0,18,9,15,0.8100000000000002,45000
328,28,0,18,9,15,0.8100000000000002,45000
329,28,0,35,9,12,0.8100000000000002,45000
330,28,0,18,8,10,0.8100000000000002,45000
331,28,0,18,9,15,0.8100000000000002,45000
332,28,0,28,10,10,0.8100000000000002,45000
333,28,0,18,8,10,0.8100000000000002,45000
334,28,0,35,9,12,0.8100000000000002,45000
335,28,0,18,8,10,0.8100000000000002,45000
336,28,0,18,8,10,0.8100000000000002,45000
337,28,0,18,9,15,0.8100000000000002,45000
338,28,0,35,9,12,0.8100000000000002,45000
339,28,0,35,9,12,0.8100000000000002,45000
340,28,0,18,8,10,0.8100000000000002,45000
341,29,0,32,8,18,0.8600000000000002,45000
342,29,0,32,8,18,0.8600000000000002,45000
343,29,0,31,15,10,0.8600000000000002,45000
344,29,0,15,5,15,0.8600000000000002,45000
345,29,0,15,5,15,0.8600000000000002,45000
346,29,0,32,8,18,0.8600000000000002,45000
347,29,0,32,8,18,0.8600000000000002,45000
348,29,0,31,15,10,0.8600000000000002,45000
349,29,0,15,5,15,0.8600000000000002,45000
350,29,0,32,8,18,0.8600000000000002,45000
351,29,0,15,5,15,0.8600000000000002,45000
352,30,0,14,14,12,0.6,45000
353,30,0,18,6,14,0.6,45000
354,30,0,26,9,6,0.6,45000
355,30,0,13,15,11,0.6,45000
356,30,0,35,10,16,0.6,45000
357,30,0,26,12,16,0.6,45000
358,30,0,22,12,15,0.6,45000
359,30,0,22,12,15,0.6,45000
360,31,0,23,7,10,1.0000000000000004,45000
361,31,0,14,15,15,1.0000000000000004,45000
362,31,0,34,6,13,1.0000000000000004,45000
363,31,0,35,8,18,1.0000000000000004,45000
364,31,0,23,7,10,1.0000000000000004,45000
365,31,0,34,6,13,1.0000000000000004,45000
366,31,0,35,8,18,1.0000000000000004,45000
367,31,0,23,7,10,1.0000000000000004,45000
368,31,0,23,7,10,1.0000000000000004,45000
369,31,0,34,6,13,1.0000000000000004,45000
370,31,0,34,6,13,1.0000000000000004,45000
371,31,0,35,8,18,1.0000000000000004,45000
372,31,0,35,8,18,1.0000000000000004,45000
373,31,0,34,6,13,1.0000000000000004,45000
374,31,0,17,6,17,1.0000000000000004,45000
375,32,0,36,11,11,0.67,45000
376,32,0,16,10,6,0.67,45000
377,32,0,18,10,10,0.67,45000
378,32,0,36,11,11,0.67,45000
379,32,0,25,14,13,0.67,45000
380,32,0,36,11,11,0.67,45000
381,32,0,33,14,17,0.67,45000
382,33,0,13,14,16,0.7700000000000001,45000
383,33,0,30,9,12,0.7700000000000001,45000
384,33,0,13,14,16,0.7700000000000001,45000
385,33,0,30,9,12,0.7700000000000001,45000
386,33,0,25,8,17,0.7700000000000001,45000
387,33,0,25,8,17,0.7700000000000001,45000
388,33,0,33,15,18,0.7700000000000001,45000
389,33,0,26,9,12,0.7700000000000001,45000
390,34,0,33,7,11,0.9300000000000003,45000
391,34,0,33,7,11,0.9300000000000003,45000
392,34,0,27,10,9,0.9300000000000003,45000
393,34,0,24,10,17,0.9300000000000003,45000
394,34,0,16,12,6,0.9300000000000003,45000
395,34,0,20,11,17,0.9300000000000003,45000
396,34,0,13,9,6,0.9300000000000003,45000
397,34,0,24,10,17,0.9300000000000003,45000
398,34,0,32,15,6,0.9300000000000003,45000
399,34,0,33,7,11,0.9300000000000003,45000
400,34,0,32,15,6,0.9300000000000003,45000
401,34,0,25,5,13,0.9300000000000003,45000
402,34,0,20,11,17,0.9300000000000003,45000
403,34,0,24,10,17,0.9300000000000003,45000
404,34,0,13,9,6,0.9300000000000003,45000
405,35,0,13,9,6,0.64,45000
406,35,0,12,5,7,0.64,45000
407,35,0,12,5,7,0.64,45000
408,35,0,13,9,6,0.64,45000
409,35,0,16,10,16,0.64,45000
410,35,0,31,11,16,0.64,45000
411,35,0,31,11,16,0.64,45000
412,35,0,14,12,16,0.64,45000
413,35,0,13,7,11,0.64,45000
414,35,0,13,12,13,0.64,45000
415,35,0,28,12,11,0.64,45000
416,35,0,16,10,16,0.64,45000
417,36,0,23,15,18,0.8600000000000002,45000
418,36,0,23,15,18,0.8600000000000002,45000
419,36,0,23,15,18,0.8600000000000002,45000
420,36,0,34,11,17,0.8600000000000002,45000
421,36,0,19,13,16,0.8600000000000002,45000
422,36,0,19,13,16,0.8600000000000002,45000
423,36,0,15,7,10,0.8600000000000002,45000
424,36,0,15,7,10,0.8600000000000002,45000
425,37,0,33,15,8,0.8600000000000002,45000
426,37,0,33,15,8,0.8600000000000002,45000
427,37,0,23,9,10,0.8600000000000002,45000
428,37,0,33,15,8,0.8600000000000002,45000
429,37,0,29,12,9,0.8600000000000002,45000
430,37,0,24,13,7,0.8600000000000002,45000
431,37,0,33,15,8,0.8600000000000002,45000
432,37,0,23,9,10,0.8600000000000002,45000
433,37,0,26,8,16,0.8600000000000002,45000
434,37,0,24,13,7,0.8600000000000002,45000
435,37,0,29,12,9,0.8600000000000002,45000
436,37,0,26,8,16,0.8600000000000002,45000
437,38,0,17,10,18,0.8500000000000002,45000
438,38,0,24,9,10,0.8500000000000002,45000
439,38,0,34,13,9,0.8500000000000002,45000
440,38,0,17,7,18,0.8500000000000002,45000
441,38,0,34,13,9,0.8500000000000002,45000
442,38,0,29,10,9,0.8500000000000002,45000
443,38,0,17,10,18,0.8500000000000002,45000
444,38,0,26,13,7,0.8500000000000002,45000
445,38,0,17,10,18,0.8500000000000002,45000
446,38,0,29,10,9,0.8500000000000002,45000
447,38,0,17,7,18,0.8500000000000002,45000
448,38,0,17,10,18,0.8500000000000002,45000
449,38,0,24,9,10,0.8500000000000002,45000
450,39,0,20,8,14,1.0000000000000004,45000
451,39,0,17,12,15,1.0000000000000004,45000
452,39,0,20,8,14,1.0000000000000004,45000
453,39,0,15,11,13,1.0000000000000004,45000
454,39,0,16,7,10,1.0000000000000004,45000
455,39,0,17,10,6,1.0000000000000004,45000
456,39,0,25,13,16,1.0000000000000004,45000
457,39,0,16,7,10,1.0000000000000004,45000
458,39,0,15,11,13,1.0000000000000004,45000
459,39,0,17,10,6,1.0000000000000004,45000
460,39,0,20,8,14,1.0000000000000004,45000
461,39,0,17,12,15,1.0000000000000004,45000
462,39,0,27,11,16,1.0000000000000004,45000
463,39,0,36,5,13,1.0000000000000004,45000
464,39,0,17,10,6,1.0000000000000004,45000
465,39,0,17,12,15,1.0000000000000004,45000
466,39,0,29,7,16,1.0000000000000004,45000
467,39,0,17,12,15,1.0000000000000004,45000
468,40,0,36,15,12,0.9000000000000002,45000
469,40,0,19,11,9,0.9000000000000002,45000
470,40,0,32,13,11,0.9000000000000002,45000
471,40,0,20,10,10,0.9000000000000002,45000
472,40,0,14,8,7,0.9000000000000002,45000
473,40,0,32,13,11,0.9000000000000002,45000
474,40,0,19,15,14,0.9000000000000002,45000
475,40,0,34,8,10,0.9000000000000002,45000
476,40,0,25,11,10,0.9000000000000002,45000
477,40,0,25,11,10,0.9000000000000002,45000
478,40,0,14,8,7,0.9000000000000002,45000
479,40,0,32,11,15,0.9000000000000002,45000
480,41,0,24,11,9,0.9100000000000003,45000
481,41,0,23,6,11,0.9100000000000003,45000
482,41,0,27,12,17,0.9100000000000003,45000
483,41,0,24,11,6,0.9100000000000003,45000
484,41,0,23,6,11,0.9100000000000003,45000
485,41,0,22,7,8,0.9100000000000003,45000
486,41,0,22,7,8,0.9100000000000003,45000
487,41,0,22,7,8,0.9100000000000003,45000
488,41,0,27,12,17,0.9100000000000003,45000
489,41,0,24,11,6,0.9100000000000003,45000
490,41,0,27,12,17,0.9100000000000003,45000
491,41,0,24,11,6,0.9100000000000003,45000
492,41,0,24,11,6,0.9100000000000003,45000
493,41,0,24,11,6,0.9100000000000003,45000
494,41,0,27,12,17,0.9100000000000003,45000
495,42,0,32,8,15,0.7500000000000001,45000
496,42,0,30,10,13,0.7500000000000001,45000
497,42,0,19,6,11,0.7500000000000001,45000
498,42,0,30,13,14,0.7500000000000001,45000
499,42,0,30,10,13,0.7500000000000001,45000
500,42,0,31,15,16,0.7500000000000001,45000
501,42,0,31,14,8,0.7500000000000001,45000
502,43,0,13,11,18,0.8500000000000002,45000
503,43,0,13,11,18,0.8500000000000002,45000
504,43,0,34,15,13,0.8500000000000002,45000
505,43,0,32,15,9,0.8500000000000002,45000
506,43,0,34,15,13,0.8500000000000002,45000
507,43,0,34,15,13,0.8500000000000002,45000
508,43,0,30,15,13,0.8500000000000002,45000
509,43,0,29,8,7,0.8500000000000002,45000
510,44,0,26,6,13,0.8900000000000002,45000
511,44,0,31,13,9,0.8900000000000002,45000
512,44,0,28,12,14,0.8900000000000002,45000
513,44,0,15,11,8,0.8900000000000002,45000
514,44,0,22,11,11,0.8900000000000002,45000
515,44,0,15,8,14,0.8900000000000002,45000
516,44,0,31,13,9,0.8900000000000002,45000
517,44,0,31,13,9,0.8900000000000002,45000
518,44,0,26,6,13,0.8900000000000002,45000
519,44,0,15,11,8,0.8900000000000002,45000
520,44,0,31,13,9,0.8900000000000002,45000
521,44,0,15,8,14,0.8900000000000002,45000
522,44,0,36,7,11,0.8900000000000002,45000
523,44,0,27,8,14,0.8900000000000002,45000
524,44,0,15,11,8,0.8900000000000002,45000
525,45,0,17,14,8,0.9300000000000003,45000
526,45,0,26,8,16,0.9300000000000003,45000
527,45,0,32,11,9,0.9300000000000003,45000
528,45,0,17,14,8,0.9300000000000003,45000
529,45,0,13,14,8,0.9300000000000003,45000
530,45,0,34,9,10,0.9300000000000003,45000
531,45,0,34,9,10,0.9300000000000003,45000
532,45,0,27,12,13,0.9300000000000003,45000
533,45,0,26,8,16,0.9300000000000003,45000
534,45,0,34,9,10,0.9300000000000003,45000
535,45,0,27,12,13,0.9300000000000003,45000
536,45,0,34,9,10,0.9300000000000003,45000
537,45,0,34,9,10,0.9300000000000003,45000
538,46,0,29,9,13,0.7500000000000001,45000
539,46,0,29,9,13,0.7500000000000001,45000
540,46,0,33,11,14,0.7500000000000001,45000
541,46,0,35,7,7,0.7500000000000001,45000
542,46,0,29,15,10,0.7500000000000001,45000
543,46,0,17,6,13,0.7500000000000001,45000
544,46,0,29,9,13,0.7500000000000001,45000
545,46,0,17,6,13,0.7500000000000001,45000
546,46,0,29,15,10,0.7500000000000001,45000
547,46,0,29,15,10,0.7500000000000001,45000
548,47,0,27,7,12,0.8800000000000002,45000
549,47,0,35,12,12,0.8800000000000002,45000
550,47,0,27,5,10,0.8800000000000002,45000
551,47,0,36,5,6,0.8800000000000002,45000
552,47,0,14,10,16,0.8800000000000002,45000
553,47,0,36,5,6,0.8800000000000002,45000
554,47,0,35,12,12,0.8800000000000002,45000
555,47,0,27,7,12,0.8800000000000002,45000
556,47,0,20,6,6,0.8800000000000002,45000
557,47,0,27,5,10,0.8800000000000002,45000
558,47,0,26,14,17,0.8800000000000002,45000
559,47,0,14,10,16,0.8800000000000002,45000
560,47,0,14,12,8,0.8800000000000002,45000
561,47,0,14,12,8,0.8800000000000002,45000
562,47,0,14,12,8,0.8800000000000002,45000
563,48,0,23,15,13,0.9600000000000003,45000
564,48,0,36,10,18,0.9600000000000003,45000
565,48,0,17,6,10,0.9600000000000003,45000
566,48,0,20,14,10,0.9600000000000003,45000
567,48,0,26,8,10,0.9600000000000003,45000
568,48,0,17,6,10,0.9600000000000003,45000
569,48,0,19,5,17,0.9600000000000003,45000
570,48,0,19,5,17,0.9600000000000003,45000
571,48,0,19,5,17,0.9600000000000003,45000
572,48,0,26,14,7,0.9600000000000003,45000
573,48,0,26,8,10,0.9600000000000003,45000
574,48,0,23,15,13,0.9600000000000003,45000
575,48,0,23,15,13,0.9600000000000003,45000
576,48,0,14,9,13,0.9600000000000003,45000
577,48,0,17,6,10,0.9600000000000003,45000
578,48,0,26,14,7,0.9600000000000003,45000
579,49,0,27,10,12,0.9400000000000003,45000
580,49,0,30,10,10,0.9400000000000003,45000
581,49,0,27,10,12,0.9400000000000003,45000
582,49,0,25,14,17,0.9400000000000003,45000
583,49,0,19,5,13,0.9400000000000003,45000
584,49,0,26,5,16,0.9400000000000003,45000
585,49,0,19,5,13,0.9400000000000003,45000
586,49,0,19,5,13,0.9400000000000003,45000
587,49,0,31,9,6,0.9400000000000003,45000
588,49,0,26,5,16,0.9400000000000003,45000
589,49,0,15,9,17,0.9400000000000003,45000
590,49,0,14,12,15,0.9400000000000003,45000
591,49,0,30,10,10,0.9400000000000003,45000
592,49,0,30,10,10,0.9400000000000003,45000
593,49,0,20,7,8,0.9400000000000003,45000
594,50,0,17,6,12,0.7900000000000001,45000
595,50,0,31,7,13,0.7900000000000001,45000
596,50,0,13,7,17,0.7900000000000001,45000
597,50,0,32,14,10,0.7900000000000001,45000
598,50,0,29,5,7,0.7900000000000001,45000
599,50,0,19,10,16,0.7900000000000001,45000
600,50,0,32,14,10,0.7900000000000001,45000
