,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
201,201,80,0,37,16,16,0.8800000000000002,45000
202,202,81,0,31,10,26,0.7200000000000001,45000
203,203,81,0,37,12,20,0.7200000000000001,45000
204,204,81,0,31,10,26,0.7200000000000001,45000
205,205,82,0,30,11,17,0.9100000000000004,45000
206,206,82,0,30,11,17,0.9100000000000004,45000
207,207,82,0,32,13,19,0.9100000000000004,45000
208,208,82,0,50,18,15,0.9100000000000004,45000
209,209,83,1,45,17,25,0.8200000000000002,45000
210,210,84,0,33,13,13,0.7700000000000001,45000
211,211,84,0,27,21,24,0.7700000000000001,45000
212,212,84,0,47,10,12,0.7700000000000001,45000
213,213,85,1,32,21,13,0.8200000000000002,45000
214,214,85,1,37,16,15,0.8200000000000002,45000
215,215,86,1,53,21,24,0.7100000000000001,45000
216,216,87,1,24,13,20,0.6900000000000001,45000
217,217,87,1,24,18,27,0.6900000000000001,45000
218,218,88,1,29,20,18,0.6900000000000001,45000
219,219,88,1,40,13,25,0.6900000000000001,45000
220,220,89,0,26,19,16,0.9300000000000004,45000
221,221,89,0,30,10,26,0.9300000000000004,45000
222,222,89,0,35,11,25,0.9300000000000004,45000
223,223,89,0,31,12,27,0.9300000000000004,45000
224,224,90,1,51,20,27,0.7100000000000001,45000
225,225,91,0,35,17,22,0.64,45000
226,226,91,0,54,14,13,0.64,45000
227,227,92,0,27,19,13,0.9200000000000004,45000
228,228,92,0,54,22,24,0.9200000000000004,45000
229,229,93,0,26,18,25,0.9800000000000004,45000
230,230,93,0,51,18,16,0.9800000000000004,45000
231,231,93,0,51,18,16,0.9800000000000004,45000
232,232,94,0,33,12,21,0.8200000000000002,45000
233,233,94,0,44,14,16,0.8200000000000002,45000
234,234,94,0,54,18,19,0.8200000000000002,45000
235,235,95,0,33,21,14,0.8500000000000002,45000
236,236,95,0,46,11,21,0.8500000000000002,45000
237,237,95,0,27,11,22,0.8500000000000002,45000
238,238,95,0,27,11,22,0.8500000000000002,45000
239,239,96,0,30,15,17,0.7900000000000001,45000
240,240,96,0,36,16,21,0.7900000000000001,45000
241,241,96,0,30,15,17,0.7900000000000001,45000
242,242,97,0,41,18,15,0.6900000000000001,45000
243,243,97,0,36,12,16,0.6900000000000001,45000
244,244,97,0,36,12,16,0.6900000000000001,45000
245,245,98,0,42,11,22,0.8400000000000002,45000
246,246,98,0,27,18,24,0.8400000000000002,45000
247,247,98,0,31,16,19,0.8400000000000002,45000
248,248,99,1,26,15,17,0.7400000000000001,45000
249,249,99,1,34,18,17,0.7400000000000001,45000
250,250,99,1,33,13,24,0.7400000000000001,45000
251,251,100,1,40,13,12,0.67,45000
252,252,100,1,33,15,18,0.67,45000
253,253,101,0,50,17,27,0.7700000000000001,45000
254,254,101,0,27,17,24,0.7700000000000001,45000
255,255,102,0,36,16,27,0.9700000000000004,45000
256,256,102,0,29,10,17,0.9700000000000004,45000
257,257,102,0,29,10,17,0.9700000000000004,45000
258,258,102,0,39,10,26,0.9700000000000004,45000
259,259,103,1,36,17,25,0.7900000000000001,45000
260,260,104,0,26,13,25,0.9100000000000004,45000
261,261,104,0,27,13,26,0.9100000000000004,45000
262,262,104,0,37,14,21,0.9100000000000004,45000
263,263,104,0,40,15,12,0.9100000000000004,45000
264,264,105,1,30,22,13,0.7500000000000001,45000
265,265,105,1,30,22,13,0.7500000000000001,45000
266,266,105,1,34,19,12,0.7500000000000001,45000
267,267,106,0,24,14,20,0.9200000000000004,45000
268,268,106,0,49,10,13,0.9200000000000004,45000
269,269,106,0,44,21,24,0.9200000000000004,45000
270,270,107,0,31,22,19,0.9800000000000004,45000
271,271,107,0,40,11,22,0.9800000000000004,45000
272,272,107,0,40,11,22,0.9800000000000004,45000
273,273,107,0,38,11,13,0.9800000000000004,45000
274,274,107,0,24,11,20,0.9800000000000004,45000
275,275,108,0,36,17,19,0.7400000000000001,45000
276,276,108,0,25,17,24,0.7400000000000001,45000
277,277,108,0,45,15,13,0.7400000000000001,45000
278,278,109,0,29,12,13,0.7100000000000001,45000
279,279,109,0,41,17,14,0.7100000000000001,45000
280,280,109,0,53,10,19,0.7100000000000001,45000
281,281,109,0,46,10,13,0.7100000000000001,45000
282,282,110,0,24,14,27,0.9000000000000002,45000
283,283,110,0,30,14,12,0.9000000000000002,45000
284,284,110,0,30,14,12,0.9000000000000002,45000
285,285,110,0,27,14,16,0.9000000000000002,45000
286,286,111,0,24,19,26,0.64,45000
287,287,111,0,42,12,12,0.64,45000
288,288,112,0,29,22,25,0.9100000000000004,45000
289,289,112,0,47,11,17,0.9100000000000004,45000
290,290,112,0,47,20,13,0.9100000000000004,45000
291,291,113,0,48,11,23,0.9600000000000004,45000
292,292,113,0,33,11,24,0.9600000000000004,45000
293,293,113,0,33,10,25,0.9600000000000004,45000
294,294,113,0,33,12,19,0.9600000000000004,45000
295,295,114,0,48,18,23,0.8400000000000002,45000
296,296,114,0,35,11,21,0.8400000000000002,45000
297,297,115,0,40,16,19,0.9900000000000004,45000
298,298,115,0,48,11,22,0.9900000000000004,45000
299,299,115,0,32,22,13,0.9900000000000004,45000
300,300,116,0,49,18,26,0.9400000000000004,45000
301,301,116,0,48,18,13,0.9400000000000004,45000
302,302,117,0,24,10,12,1.0000000000000004,45000
303,303,117,0,52,18,23,1.0000000000000004,45000
304,304,117,0,35,18,19,1.0000000000000004,45000
305,305,117,0,52,11,15,1.0000000000000004,45000
306,306,118,1,40,11,27,0.8600000000000002,45000
307,307,118,1,40,11,27,0.8600000000000002,45000
308,308,118,1,29,11,15,0.8600000000000002,45000
309,309,119,0,42,17,14,0.9100000000000004,45000
310,310,119,0,29,14,26,0.9100000000000004,45000
311,311,119,0,47,10,23,0.9100000000000004,45000
312,312,120,0,38,12,14,0.8300000000000002,45000
313,313,120,0,38,10,24,0.8300000000000002,45000
314,314,120,0,38,10,24,0.8300000000000002,45000
315,315,120,0,38,10,24,0.8300000000000002,45000
316,316,121,1,26,21,19,0.7100000000000001,45000
317,317,121,1,28,16,15,0.7100000000000001,45000
318,318,122,0,52,13,15,0.61,45000
319,319,122,0,30,16,27,0.61,45000
320,320,123,0,31,20,23,0.7000000000000001,45000
321,321,123,0,31,20,23,0.7000000000000001,45000
322,322,124,0,54,16,12,0.9900000000000004,45000
323,323,124,0,54,12,23,0.9900000000000004,45000
324,324,124,0,31,13,23,0.9900000000000004,45000
325,325,125,1,41,19,23,0.8500000000000002,45000
326,326,125,1,30,18,18,0.8500000000000002,45000
327,327,126,1,45,21,25,0.61,45000
328,328,127,0,39,21,23,0.9700000000000004,45000
329,329,127,0,52,16,18,0.9700000000000004,45000
330,330,128,1,26,12,20,0.8400000000000002,45000
331,331,128,1,26,12,20,0.8400000000000002,45000
332,332,128,1,26,12,20,0.8400000000000002,45000
333,333,128,1,49,13,17,0.8400000000000002,45000
334,334,129,1,35,11,17,0.7400000000000001,45000
335,335,129,1,28,13,25,0.7400000000000001,45000
336,336,129,1,28,11,12,0.7400000000000001,45000
337,337,130,1,25,20,12,0.7700000000000001,45000
338,338,130,1,54,13,16,0.7700000000000001,45000
339,339,130,1,36,12,26,0.7700000000000001,45000
340,340,131,1,53,20,19,0.61,45000
341,341,132,0,32,21,14,0.9300000000000004,45000
342,342,132,0,32,21,14,0.9300000000000004,45000
343,343,132,0,54,18,19,0.9300000000000004,45000
344,344,133,1,42,20,27,0.7500000000000001,45000
345,345,134,1,30,20,19,0.7100000000000001,45000
346,346,134,1,40,19,16,0.7100000000000001,45000
347,347,135,0,47,20,25,0.9300000000000004,45000
348,348,135,0,25,12,20,0.9300000000000004,45000
349,349,135,0,39,20,14,0.9300000000000004,45000
350,350,136,0,34,14,19,0.9700000000000004,45000
351,351,136,0,53,11,18,0.9700000000000004,45000
352,352,136,0,28,21,27,0.9700000000000004,45000
353,353,137,1,29,19,22,0.7100000000000001,45000
354,354,137,1,34,21,19,0.7100000000000001,45000
355,355,137,1,28,11,12,0.7100000000000001,45000
356,356,138,0,26,19,14,0.64,45000
357,357,138,0,25,16,25,0.64,45000
358,358,138,0,36,10,22,0.64,45000
359,359,139,0,45,21,22,0.9400000000000004,45000
360,360,139,0,42,21,14,0.9400000000000004,45000
361,361,139,0,29,14,17,0.9400000000000004,45000
362,362,140,1,45,12,26,0.62,45000
363,363,140,1,32,21,12,0.62,45000
364,364,141,0,53,14,23,0.8300000000000002,45000
365,365,141,0,43,17,13,0.8300000000000002,45000
366,366,142,1,49,15,27,0.7700000000000001,45000
367,367,143,0,35,11,24,0.65,45000
368,368,143,0,36,17,27,0.65,45000
369,369,144,0,29,21,26,0.8800000000000002,45000
370,370,144,0,42,13,20,0.8800000000000002,45000
371,371,144,0,45,13,16,0.8800000000000002,45000
372,372,145,1,43,19,20,0.7900000000000001,45000
373,373,145,1,30,17,24,0.7900000000000001,45000
374,374,146,1,53,22,22,0.7900000000000001,45000
375,375,147,1,40,14,24,0.64,45000
376,376,147,1,37,10,14,0.64,45000
377,377,148,0,37,16,19,0.8000000000000002,45000
378,378,148,0,36,11,12,0.8000000000000002,45000
379,379,148,0,44,17,24,0.8000000000000002,45000
380,380,149,0,42,16,24,0.8800000000000002,45000
381,381,149,0,46,14,12,0.8800000000000002,45000
382,382,150,0,36,21,12,0.8300000000000002,45000
383,383,150,0,40,19,27,0.8300000000000002,45000
384,384,151,0,41,15,15,0.7100000000000001,45000
385,385,151,0,26,11,12,0.7100000000000001,45000
386,386,151,0,43,11,26,0.7100000000000001,45000
387,387,152,1,48,21,27,0.64,45000
388,388,153,0,53,13,15,0.8400000000000002,45000
389,389,153,0,52,21,21,0.8400000000000002,45000
390,390,154,0,34,17,15,0.7000000000000001,45000
391,391,154,0,41,19,18,0.7000000000000001,45000
392,392,154,0,35,14,16,0.7000000000000001,45000
393,393,155,0,47,19,22,0.8900000000000002,45000
394,394,155,0,47,19,22,0.8900000000000002,45000
395,395,156,0,53,21,18,0.7600000000000001,45000
396,396,156,0,27,21,21,0.7600000000000001,45000
397,397,157,1,28,18,21,0.65,45000
398,398,157,1,38,11,26,0.65,45000
399,399,158,1,32,21,27,0.6,45000
400,400,158,1,26,14,15,0.6,45000
401,401,159,0,45,13,16,0.7900000000000001,45000
402,402,159,0,49,17,25,0.7900000000000001,45000
403,403,160,0,40,20,24,0.8000000000000002,45000
404,404,160,0,50,13,19,0.8000000000000002,45000
405,405,161,1,35,19,25,0.61,45000
406,406,162,0,42,14,20,0.63,45000
407,407,162,0,36,10,17,0.63,45000
408,408,162,0,53,13,14,0.63,45000
409,409,163,0,54,13,20,0.8700000000000002,45000
410,410,163,0,43,14,21,0.8700000000000002,45000
411,411,163,0,46,17,13,0.8700000000000002,45000
412,412,164,1,31,15,24,0.67,45000
413,413,164,1,25,18,25,0.67,45000
414,414,165,0,33,21,18,0.61,45000
415,415,165,0,33,21,18,0.61,45000
416,416,166,0,37,21,15,0.6900000000000001,45000
417,417,166,0,44,14,27,0.6900000000000001,45000
418,418,167,0,52,15,24,0.7700000000000001,45000
419,419,167,0,38,14,23,0.7700000000000001,45000
420,420,168,0,52,16,12,0.7700000000000001,45000
421,421,168,0,28,22,23,0.7700000000000001,45000
422,422,169,1,51,21,13,0.7000000000000001,45000
423,423,170,0,24,17,25,0.9000000000000002,45000
424,424,170,0,28,10,20,0.9000000000000002,45000
425,425,170,0,35,17,15,0.9000000000000002,45000
426,426,170,0,35,17,15,0.9000000000000002,45000
427,427,171,1,42,19,14,0.9300000000000004,45000
428,428,171,1,29,16,16,0.9300000000000004,45000
429,429,171,1,41,13,17,0.9300000000000004,45000
430,430,172,0,52,18,24,0.8500000000000002,45000
431,431,172,0,52,15,14,0.8500000000000002,45000
432,432,173,1,30,12,22,0.7600000000000001,45000
433,433,173,1,41,12,25,0.7600000000000001,45000
434,434,173,1,30,12,22,0.7600000000000001,45000
435,435,174,0,42,19,25,0.9900000000000004,45000
436,436,174,0,26,18,19,0.9900000000000004,45000
437,437,174,0,25,15,23,0.9900000000000004,45000
438,438,175,0,46,17,18,0.7700000000000001,45000
439,439,175,0,46,17,18,0.7700000000000001,45000
440,440,176,0,37,15,20,0.7000000000000001,45000
441,441,176,0,46,16,17,0.7000000000000001,45000
442,442,177,0,35,22,18,0.7500000000000001,45000
443,443,177,0,36,14,18,0.7500000000000001,45000
444,444,177,0,28,18,13,0.7500000000000001,45000
445,445,178,0,32,20,20,0.61,45000
446,446,178,0,49,15,12,0.61,45000
447,447,179,0,37,12,12,0.7700000000000001,45000
448,448,179,0,48,13,22,0.7700000000000001,45000
449,449,179,0,43,10,23,0.7700000000000001,45000
450,450,180,0,42,11,12,0.63,45000
451,451,180,0,37,17,21,0.63,45000
452,452,181,0,49,18,18,0.8000000000000002,45000
453,453,181,0,25,19,14,0.8000000000000002,45000
454,454,181,0,43,12,17,0.8000000000000002,45000
455,455,182,1,50,10,17,0.7800000000000001,45000
456,456,182,1,50,10,17,0.7800000000000001,45000
457,457,182,1,50,10,17,0.7800000000000001,45000
458,458,183,1,29,10,23,0.7800000000000001,45000
459,459,183,1,40,15,12,0.7800000000000001,45000
460,460,183,1,50,22,17,0.7800000000000001,45000
461,461,184,0,33,18,23,0.7800000000000001,45000
462,462,184,0,33,18,23,0.7800000000000001,45000
463,463,184,0,44,13,13,0.7800000000000001,45000
464,464,185,0,35,16,14,0.64,45000
465,465,185,0,35,16,14,0.64,45000
466,466,185,0,44,22,13,0.64,45000
467,467,186,0,24,20,25,0.7600000000000001,45000
468,468,186,0,28,12,22,0.7600000000000001,45000
469,469,186,0,33,15,19,0.7600000000000001,45000
470,470,187,0,30,14,15,0.7900000000000001,45000
471,471,187,0,30,14,15,0.7900000000000001,45000
472,472,187,0,37,15,25,0.7900000000000001,45000
473,473,188,1,46,18,15,0.8500000000000002,45000
474,474,188,1,46,18,15,0.8500000000000002,45000
475,475,189,0,37,10,26,0.9400000000000004,45000
476,476,189,0,36,22,27,0.9400000000000004,45000
477,477,189,0,50,11,12,0.9400000000000004,45000
478,478,190,1,31,11,25,0.6,45000
479,479,190,1,31,11,25,0.6,45000
480,480,191,1,38,21,21,0.7400000000000001,45000
481,481,191,1,30,11,23,0.7400000000000001,45000
482,482,192,0,28,13,14,0.8600000000000002,45000
483,483,192,0,40,16,19,0.8600000000000002,45000
484,484,192,0,28,13,14,0.8600000000000002,45000
485,485,192,0,33,10,13,0.8600000000000002,45000
486,486,192,0,28,13,14,0.8600000000000002,45000
487,487,193,0,43,20,15,0.8800000000000002,45000
488,488,193,0,49,20,17,0.8800000000000002,45000
489,489,194,1,44,21,27,0.7400000000000001,45000
490,490,195,0,47,20,13,0.7200000000000001,45000
491,491,195,0,29,17,14,0.7200000000000001,45000
492,492,195,0,43,14,18,0.7200000000000001,45000
493,493,196,1,46,16,27,0.7800000000000001,45000
494,494,196,1,27,15,14,0.7800000000000001,45000
495,495,197,0,26,21,14,0.8300000000000002,45000
496,496,197,0,34,21,13,0.8300000000000002,45000
497,497,197,0,27,18,27,0.8300000000000002,45000
498,498,198,0,44,14,22,0.7100000000000001,45000
499,499,198,0,32,22,23,0.7100000000000001,45000
500,500,199,0,33,16,15,0.8600000000000002,45000
501,501,199,0,43,19,12,0.8600000000000002,45000
502,502,199,0,33,16,15,0.8600000000000002,45000
503,503,199,0,32,17,12,0.8600000000000002,45000
504,504,200,1,46,17,26,0.65,45000
505,505,201,0,45,17,19,0.9600000000000004,45000
506,506,201,0,29,15,18,0.9600000000000004,45000
507,507,201,0,36,13,18,0.9600000000000004,45000
508,508,201,0,28,22,13,0.9600000000000004,45000
509,509,202,0,40,10,23,0.9000000000000002,45000
510,510,202,0,40,10,23,0.9000000000000002,45000
511,511,202,0,27,16,26,0.9000000000000002,45000
512,512,202,0,41,11,24,0.9000000000000002,45000
513,513,203,0,53,16,13,0.9900000000000004,45000
514,514,203,0,51,10,18,0.9900000000000004,45000
515,515,203,0,44,17,22,0.9900000000000004,45000
516,516,204,0,32,12,12,0.67,45000
517,517,204,0,40,16,16,0.67,45000
518,518,204,0,50,10,26,0.67,45000
519,519,205,0,26,19,12,0.8500000000000002,45000
520,520,205,0,40,13,24,0.8500000000000002,45000
521,521,205,0,35,13,21,0.8500000000000002,45000
522,522,206,0,42,18,16,0.65,45000
523,523,206,0,26,13,13,0.65,45000
524,524,206,0,42,18,16,0.65,45000
525,525,207,1,32,16,15,0.65,45000
526,526,207,1,25,22,24,0.65,45000
527,527,208,0,53,16,14,0.61,45000
528,528,208,0,26,19,26,0.61,45000
529,529,209,0,49,22,17,0.9600000000000004,45000
530,530,209,0,54,16,27,0.9600000000000004,45000
531,531,210,0,54,21,21,0.8800000000000002,45000
532,532,210,0,36,20,20,0.8800000000000002,45000
533,533,211,0,54,13,14,0.8400000000000002,45000
534,534,211,0,51,21,23,0.8400000000000002,45000
535,535,212,0,35,16,15,0.62,45000
536,536,212,0,31,13,23,0.62,45000
537,537,212,0,31,13,23,0.62,45000
538,538,213,0,46,12,27,0.9900000000000004,45000
539,539,213,0,46,12,27,0.9900000000000004,45000
540,540,213,0,45,14,13,0.9900000000000004,45000
541,541,214,0,45,10,19,0.9900000000000004,45000
542,542,214,0,49,11,23,0.9900000000000004,45000
543,543,214,0,49,18,21,0.9900000000000004,45000
544,544,215,0,26,14,13,0.65,45000
545,545,215,0,26,14,13,0.65,45000
546,546,215,0,51,17,21,0.65,45000
547,547,216,0,36,17,23,0.9400000000000004,45000
548,548,216,0,53,12,25,0.9400000000000004,45000
549,549,217,1,36,15,13,0.8400000000000002,45000
550,550,217,1,50,10,19,0.8400000000000002,45000
551,551,217,1,30,11,19,0.8400000000000002,45000
