,Unnamed: 0,发车号,if_loaded,SKU长度,SKU宽度,SKU高度,load_parameter,车辆总容积(m3)
232,232,91,0,24,20,18,0.8200000000000002,45000
233,233,91,0,24,20,18,0.8200000000000002,45000
234,234,91,0,37,21,20,0.8200000000000002,45000
235,235,92,0,46,22,18,0.9200000000000004,45000
236,236,92,0,31,18,25,0.9200000000000004,45000
237,237,92,0,24,14,25,0.9200000000000004,45000
238,238,93,1,48,12,25,0.66,45000
239,239,93,1,48,12,25,0.66,45000
240,240,94,1,31,16,15,0.7200000000000001,45000
241,241,94,1,27,20,24,0.7200000000000001,45000
242,242,95,0,47,14,12,0.7300000000000001,45000
243,243,95,0,48,19,21,0.7300000000000001,45000
244,244,96,1,37,18,22,0.63,45000
245,245,97,0,54,20,15,0.66,45000
246,246,97,0,32,17,17,0.66,45000
247,247,98,0,26,11,20,1.0000000000000004,45000
248,248,98,0,26,10,16,1.0000000000000004,45000
249,249,98,0,26,11,20,1.0000000000000004,45000
250,250,98,0,30,16,20,1.0000000000000004,45000
251,251,98,0,30,16,20,1.0000000000000004,45000
252,252,98,0,30,16,20,1.0000000000000004,45000
253,253,99,0,25,22,15,0.7200000000000001,45000
254,254,99,0,28,11,15,0.7200000000000001,45000
255,255,99,0,34,14,17,0.7200000000000001,45000
256,256,99,0,45,16,15,0.7200000000000001,45000
257,257,100,0,27,13,25,1.0000000000000004,45000
258,258,100,0,40,18,12,1.0000000000000004,45000
259,259,100,0,25,14,12,1.0000000000000004,45000
260,260,100,0,40,18,12,1.0000000000000004,45000
261,261,100,0,40,18,12,1.0000000000000004,45000
262,262,101,0,51,15,13,0.8900000000000002,45000
263,263,101,0,51,15,13,0.8900000000000002,45000
264,264,101,0,51,15,13,0.8900000000000002,45000
265,265,101,0,32,17,15,0.8900000000000002,45000
266,266,102,0,49,13,25,0.68,45000
267,267,102,0,24,22,22,0.68,45000
268,268,103,0,31,15,20,1.0000000000000004,45000
269,269,103,0,30,15,22,1.0000000000000004,45000
270,270,103,0,24,12,14,1.0000000000000004,45000
271,271,103,0,28,13,14,1.0000000000000004,45000
272,272,103,0,28,13,14,1.0000000000000004,45000
273,273,103,0,24,12,14,1.0000000000000004,45000
274,274,104,0,28,15,27,0.7500000000000001,45000
275,275,104,0,53,14,13,0.7500000000000001,45000
276,276,104,0,28,15,27,0.7500000000000001,45000
277,277,105,0,38,14,22,0.9100000000000004,45000
278,278,105,0,53,16,23,0.9100000000000004,45000
279,279,105,0,32,11,16,0.9100000000000004,45000
280,280,106,0,45,12,22,0.9900000000000004,45000
281,281,106,0,45,12,22,0.9900000000000004,45000
282,282,106,0,54,17,14,0.9900000000000004,45000
283,283,106,0,25,10,17,0.9900000000000004,45000
284,284,107,0,29,13,21,0.7300000000000001,45000
285,285,107,0,49,18,25,0.7300000000000001,45000
286,286,108,0,26,19,27,0.9700000000000004,45000
287,287,108,0,26,19,27,0.9700000000000004,45000
288,288,108,0,32,14,22,0.9700000000000004,45000
289,289,109,0,54,20,22,0.9000000000000002,45000
290,290,109,0,25,19,19,0.9000000000000002,45000
291,291,110,0,32,20,25,0.7100000000000001,45000
292,292,110,0,41,16,23,0.7100000000000001,45000
293,293,111,1,24,16,24,0.8700000000000002,45000
294,294,111,1,33,12,17,0.8700000000000002,45000
295,295,111,1,41,11,21,0.8700000000000002,45000
296,296,112,0,30,13,16,0.9500000000000004,45000
297,297,112,0,44,19,19,0.9500000000000004,45000
298,298,112,0,32,12,25,0.9500000000000004,45000
299,299,112,0,31,20,14,0.9500000000000004,45000
300,300,113,0,48,22,21,1.0000000000000004,45000
301,301,113,0,54,16,23,1.0000000000000004,45000
302,302,114,1,41,22,14,0.7100000000000001,45000
303,303,114,1,37,20,16,0.7100000000000001,45000
304,304,115,0,43,19,17,0.68,45000
305,305,115,0,43,19,17,0.68,45000
306,306,116,0,44,19,16,0.9500000000000004,45000
307,307,116,0,28,20,26,0.9500000000000004,45000
308,308,116,0,28,20,26,0.9500000000000004,45000
309,309,117,0,46,22,15,0.8500000000000002,45000
310,310,117,0,29,18,20,0.8500000000000002,45000
311,311,117,0,32,21,15,0.8500000000000002,45000
312,312,118,1,51,12,18,0.7600000000000001,45000
313,313,118,1,24,22,13,0.7600000000000001,45000
314,314,118,1,35,10,19,0.7600000000000001,45000
315,315,119,0,24,17,17,0.9400000000000004,45000
316,316,119,0,25,18,17,0.9400000000000004,45000
317,317,119,0,36,19,14,0.9400000000000004,45000
318,318,119,0,30,11,27,0.9400000000000004,45000
319,319,119,0,26,14,20,0.9400000000000004,45000
320,320,120,0,24,10,17,0.9200000000000004,45000
321,321,120,0,24,10,17,0.9200000000000004,45000
322,322,120,0,24,14,23,0.9200000000000004,45000
323,323,120,0,42,17,13,0.9200000000000004,45000
324,324,120,0,24,14,23,0.9200000000000004,45000
325,325,121,0,47,12,13,0.7400000000000001,45000
326,326,121,0,28,11,18,0.7400000000000001,45000
327,327,121,0,27,20,17,0.7400000000000001,45000
328,328,122,0,44,18,24,0.8000000000000002,45000
329,329,122,0,36,19,23,0.8000000000000002,45000
330,330,123,0,54,10,25,0.8100000000000002,45000
331,331,123,0,54,10,25,0.8100000000000002,45000
332,332,123,0,34,14,13,0.8100000000000002,45000
333,333,124,0,36,16,26,0.64,45000
334,334,124,0,44,14,22,0.64,45000
335,335,125,0,34,15,23,0.7000000000000001,45000
336,336,125,0,24,16,17,0.7000000000000001,45000
337,337,125,0,24,16,17,0.7000000000000001,45000
338,338,126,0,50,18,24,0.6900000000000001,45000
339,339,126,0,24,16,21,0.6900000000000001,45000
340,340,127,0,29,17,22,0.8100000000000002,45000
341,341,127,0,48,17,26,0.8100000000000002,45000
342,342,128,1,52,21,23,0.65,45000
343,343,129,0,47,16,20,0.64,45000
344,344,129,0,43,20,15,0.64,45000
345,345,130,0,45,14,13,0.8700000000000002,45000
346,346,130,0,45,14,13,0.8700000000000002,45000
347,347,130,0,45,14,13,0.8700000000000002,45000
348,348,131,1,25,14,13,0.63,45000
349,349,131,1,25,14,13,0.63,45000
350,350,131,1,51,17,13,0.63,45000
351,351,132,0,48,12,26,0.9300000000000004,45000
352,352,132,0,26,14,20,0.9300000000000004,45000
353,353,132,0,44,21,14,0.9300000000000004,45000
354,354,132,0,24,14,16,0.9300000000000004,45000
355,355,133,0,51,16,20,0.7000000000000001,45000
356,356,133,0,33,18,24,0.7000000000000001,45000
357,357,134,0,49,16,19,0.8000000000000002,45000
358,358,134,0,38,10,21,0.8000000000000002,45000
359,359,134,0,26,20,22,0.8000000000000002,45000
360,360,135,1,26,19,17,0.67,45000
361,361,135,1,43,13,25,0.67,45000
362,362,136,0,45,15,17,0.8300000000000002,45000
363,363,136,0,45,15,17,0.8300000000000002,45000
364,364,136,0,31,15,19,0.8300000000000002,45000
365,365,137,0,29,11,24,0.9200000000000004,45000
366,366,137,0,36,22,19,0.9200000000000004,45000
367,367,137,0,25,19,12,0.9200000000000004,45000
368,368,137,0,33,17,16,0.9200000000000004,45000
369,369,138,1,45,20,24,0.7600000000000001,45000
370,370,139,1,38,21,22,0.66,45000
371,371,140,0,34,12,23,0.7000000000000001,45000
372,372,140,0,34,12,23,0.7000000000000001,45000
373,373,140,0,34,16,17,0.7000000000000001,45000
374,374,141,0,47,20,20,0.8000000000000002,45000
375,375,141,0,36,15,12,0.8000000000000002,45000
376,376,141,0,53,12,12,0.8000000000000002,45000
377,377,142,1,49,14,14,0.7100000000000001,45000
378,378,143,1,39,13,21,0.61,45000
379,379,143,1,28,12,23,0.61,45000
380,380,144,1,25,10,23,0.8800000000000002,45000
381,381,144,1,25,10,23,0.8800000000000002,45000
382,382,144,1,35,21,23,0.8800000000000002,45000
383,383,145,0,49,21,20,0.9400000000000004,45000
384,384,145,0,54,16,24,0.9400000000000004,45000
385,385,146,1,50,21,25,0.65,45000
386,386,147,0,34,22,24,0.6900000000000001,45000
387,387,147,0,31,11,17,0.6900000000000001,45000
388,388,148,0,49,14,18,0.9500000000000004,45000
389,389,148,0,26,21,20,0.9500000000000004,45000
390,390,148,0,49,14,18,0.9500000000000004,45000
391,391,149,1,52,21,21,0.9500000000000004,45000
392,392,150,0,24,20,23,0.8900000000000002,45000
393,393,150,0,45,22,18,0.8900000000000002,45000
394,394,151,1,43,19,19,0.6900000000000001,45000
395,395,151,1,42,11,24,0.6900000000000001,45000
396,396,152,1,27,19,16,0.65,45000
397,397,152,1,40,12,21,0.65,45000
398,398,153,1,34,12,23,0.7000000000000001,45000
399,399,153,1,29,19,22,0.7000000000000001,45000
400,400,154,0,29,12,26,0.9200000000000004,45000
401,401,154,0,35,16,20,0.9200000000000004,45000
402,402,154,0,28,12,24,0.9200000000000004,45000
403,403,154,0,35,16,20,0.9200000000000004,45000
404,404,155,0,24,20,24,0.9400000000000004,45000
405,405,155,0,24,20,24,0.9400000000000004,45000
406,406,155,0,26,18,27,0.9400000000000004,45000
407,407,156,0,29,15,15,0.7300000000000001,45000
408,408,156,0,38,20,20,0.7300000000000001,45000
409,409,156,0,29,15,15,0.7300000000000001,45000
410,410,157,0,34,19,26,0.8400000000000002,45000
411,411,157,0,28,10,12,0.8400000000000002,45000
412,412,157,0,34,19,26,0.8400000000000002,45000
413,413,158,0,24,15,20,0.7800000000000001,45000
414,414,158,0,44,17,12,0.7800000000000001,45000
415,415,158,0,33,11,22,0.7800000000000001,45000
416,416,158,0,24,15,20,0.7800000000000001,45000
417,417,159,1,52,21,16,0.61,45000
418,418,159,1,30,10,15,0.61,45000
419,419,160,0,32,17,22,0.8400000000000002,45000
420,420,160,0,26,12,19,0.8400000000000002,45000
421,421,160,0,32,17,22,0.8400000000000002,45000
422,422,160,0,26,12,19,0.8400000000000002,45000
423,423,161,0,30,12,19,0.8400000000000002,45000
424,424,161,0,32,21,23,0.8400000000000002,45000
425,425,161,0,49,13,19,0.8400000000000002,45000
426,426,162,0,24,14,26,0.66,45000
427,427,162,0,50,13,20,0.66,45000
428,428,163,0,35,19,22,0.9500000000000004,45000
429,429,163,0,47,20,13,0.9500000000000004,45000
430,430,163,0,33,11,17,0.9500000000000004,45000
431,431,164,0,35,12,20,0.6900000000000001,45000
432,432,164,0,30,18,15,0.6900000000000001,45000
433,433,164,0,30,18,15,0.6900000000000001,45000
434,434,165,0,28,20,22,0.62,45000
435,435,165,0,42,14,24,0.62,45000
436,436,166,0,40,15,21,0.9000000000000002,45000
437,437,166,0,37,19,22,0.9000000000000002,45000
438,438,166,0,52,14,13,0.9000000000000002,45000
439,439,167,0,47,16,12,0.9500000000000004,45000
440,440,167,0,53,12,19,0.9500000000000004,45000
441,441,167,0,53,12,19,0.9500000000000004,45000
442,442,168,0,54,13,23,0.7600000000000001,45000
443,443,168,0,28,14,27,0.7600000000000001,45000
444,444,169,0,29,14,13,0.7200000000000001,45000
445,445,169,0,52,17,24,0.7200000000000001,45000
446,446,170,0,38,19,14,0.7200000000000001,45000
447,447,170,0,53,16,24,0.7200000000000001,45000
448,448,171,0,43,10,15,0.9000000000000002,45000
449,449,171,0,41,10,21,0.9000000000000002,45000
450,450,171,0,53,18,12,0.9000000000000002,45000
451,451,171,0,53,18,12,0.9000000000000002,45000
452,452,172,0,36,15,17,0.66,45000
453,453,172,0,44,14,24,0.66,45000
454,454,173,0,32,12,12,0.66,45000
455,455,173,0,44,18,24,0.66,45000
456,456,173,0,32,12,12,0.66,45000
457,457,174,0,33,12,20,0.9700000000000004,45000
458,458,174,0,50,18,15,0.9700000000000004,45000
459,459,174,0,26,21,25,0.9700000000000004,45000
460,460,175,1,37,21,21,0.62,45000
461,461,175,1,26,12,13,0.62,45000
462,462,176,0,41,19,18,0.8500000000000002,45000
463,463,176,0,41,19,18,0.8500000000000002,45000
464,464,177,0,29,17,24,0.9000000000000002,45000
465,465,177,0,39,10,12,0.9000000000000002,45000
466,466,177,0,24,16,12,0.9000000000000002,45000
467,467,177,0,39,10,12,0.9000000000000002,45000
468,468,177,0,49,11,16,0.9000000000000002,45000
469,469,177,0,39,10,12,0.9000000000000002,45000
470,470,178,1,46,15,27,0.61,45000
471,471,179,0,33,22,19,0.7800000000000001,45000
472,472,179,0,33,22,19,0.7800000000000001,45000
473,473,180,0,27,16,27,0.8200000000000002,45000
474,474,180,0,27,16,27,0.8200000000000002,45000
475,475,180,0,37,15,17,0.8200000000000002,45000
476,476,181,0,34,10,17,1.0000000000000004,45000
477,477,181,0,26,19,23,1.0000000000000004,45000
478,478,181,0,27,22,27,1.0000000000000004,45000
479,479,181,0,28,10,12,1.0000000000000004,45000
480,480,181,0,40,17,12,1.0000000000000004,45000
481,481,182,0,38,11,13,0.6900000000000001,45000
482,482,182,0,38,11,13,0.6900000000000001,45000
483,483,182,0,38,11,13,0.6900000000000001,45000
484,484,182,0,36,15,20,0.6900000000000001,45000
485,485,183,0,51,12,26,0.7900000000000001,45000
486,486,183,0,29,22,27,0.7900000000000001,45000
487,487,184,0,42,13,23,0.9100000000000004,45000
488,488,184,0,27,17,16,0.9100000000000004,45000
489,489,184,0,27,17,16,0.9100000000000004,45000
490,490,184,0,42,13,23,0.9100000000000004,45000
491,491,185,0,47,15,18,0.7600000000000001,45000
492,492,185,0,38,16,21,0.7600000000000001,45000
493,493,186,1,36,21,15,0.7200000000000001,45000
494,494,186,1,36,21,15,0.7200000000000001,45000
495,495,187,1,34,18,13,0.7000000000000001,45000
496,496,187,1,51,20,15,0.7000000000000001,45000
497,497,188,0,31,11,20,0.7600000000000001,45000
498,498,188,0,39,20,14,0.7600000000000001,45000
499,499,188,0,31,11,20,0.7600000000000001,45000
500,500,188,0,25,10,27,0.7600000000000001,45000
501,501,189,1,26,14,26,0.61,45000
502,502,189,1,26,14,26,0.61,45000
503,503,190,0,47,10,20,0.66,45000
504,504,190,0,53,14,14,0.66,45000
505,505,190,0,47,10,20,0.66,45000
506,506,191,0,47,13,17,0.8300000000000002,45000
507,507,191,0,35,21,14,0.8300000000000002,45000
508,508,191,0,42,21,16,0.8300000000000002,45000
509,509,192,1,47,21,23,0.63,45000
510,510,193,1,53,21,24,0.68,45000
511,511,194,0,31,13,20,0.7700000000000001,45000
512,512,194,0,24,11,18,0.7700000000000001,45000
513,513,194,0,31,13,20,0.7700000000000001,45000
514,514,194,0,31,13,20,0.7700000000000001,45000
515,515,195,0,46,12,27,1.0000000000000004,45000
516,516,195,0,35,21,20,1.0000000000000004,45000
517,517,195,0,35,21,20,1.0000000000000004,45000
518,518,196,0,53,10,27,0.9700000000000004,45000
519,519,196,0,53,10,27,0.9700000000000004,45000
520,520,196,0,30,14,14,0.9700000000000004,45000
521,521,196,0,30,14,14,0.9700000000000004,45000
522,522,197,1,36,10,18,0.61,45000
523,523,197,1,30,13,27,0.61,45000
524,524,198,0,25,22,14,0.9000000000000002,45000
525,525,198,0,41,11,18,0.9000000000000002,45000
526,526,198,0,35,13,14,0.9000000000000002,45000
527,527,198,0,34,22,19,0.9000000000000002,45000
528,528,199,0,29,19,25,0.68,45000
529,529,199,0,38,14,22,0.68,45000
530,530,200,0,43,20,19,0.9700000000000004,45000
531,531,200,0,40,13,13,0.9700000000000004,45000
532,532,200,0,40,11,15,0.9700000000000004,45000
533,533,201,0,33,10,26,0.7800000000000001,45000
534,534,201,0,47,13,25,0.7800000000000001,45000
535,535,201,0,38,11,19,0.7800000000000001,45000
536,536,202,0,52,10,27,0.9100000000000004,45000
537,537,202,0,50,17,25,0.9100000000000004,45000
538,538,203,0,25,16,25,0.9800000000000004,45000
539,539,203,0,25,16,25,0.9800000000000004,45000
540,540,203,0,48,21,21,0.9800000000000004,45000
541,541,204,0,52,19,15,0.8400000000000002,45000
542,542,204,0,52,19,15,0.8400000000000002,45000
543,543,204,0,39,11,19,0.8400000000000002,45000
544,544,205,0,33,17,23,0.8800000000000002,45000
545,545,205,0,40,14,27,0.8800000000000002,45000
546,546,206,0,51,18,21,0.8600000000000002,45000
547,547,206,0,35,20,19,0.8600000000000002,45000
548,548,207,0,35,20,19,0.67,45000
549,549,207,0,39,14,16,0.67,45000
550,550,208,1,54,11,17,0.8300000000000002,45000
551,551,208,1,41,13,16,0.8300000000000002,45000
