orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
37,37,True,11,30801,2800.090909090909,32.23140495867769,8.264462809917358,9.421487603305785,0.3829083828053454,45000,22.363636363636363,9.909090909090908,12.181818181818182,3.5714285714285716,40,20,20,14199,0.2653160741764824
38,38,True,22,41774,1898.8181818181818,51.743801652892564,9.25,13.853305785123963,2.2514481218605624,45000,19.727272727272727,8.5,11.681818181818182,7.2,40,20,20,3226,0.3470209195137947
39,39,True,10,35864,3586.4,19.759999999999998,8.639999999999999,8.16,1.2436,45000,23.8,11.6,13.2,5.2,40,20,20,9136,0.2188588176004451
40,40,True,12,29422,2451.8333333333335,42.30555555555555,15.055555555555555,12.243055555555557,1.146038589005622,45000,19.833333333333332,10.666666666666666,11.916666666666666,4.285714285714286,40,20,20,15578,0.32844449482989607
41,41,True,15,34651,2310.0666666666666,27.795555555555556,14.782222222222224,11.573333333333336,3.305606698078078,45000,25.933333333333334,8.866666666666667,9.6,6.8,40,20,20,10349,0.3304290893164841
42,42,True,11,31194,2835.818181818182,42.95867768595041,11.785123966942148,13.239669421487605,3.939814477234142,45000,28.636363636363637,9.818181818181818,10.818181818181818,7.2,40,20,20,13806,0.30495877567705304
43,43,True,11,24042,2185.6363636363635,31.471074380165284,6.049586776859504,9.355371900826446,1.2714179106365433,45000,21.727272727272727,11.363636363636363,9.090909090909092,6.4,40,20,20,20958,0.2703642315310691
44,44,True,11,34552,3141.090909090909,66.23140495867769,6.512396694214875,4.3801652892561975,0.11311639118457299,45000,20.636363636363637,9.818181818181818,13.727272727272727,2.6666666666666665,40,20,20,10448,0.2689156601732479
45,45,True,6,25214,4202.333333333333,10.472222222222223,2.805555555555556,11.805555555555555,0.5552639203829682,45000,31.166666666666668,11.166666666666666,11.833333333333334,4.666666666666667,40,20,20,19786,0.18139639348947592
46,46,True,13,34662,2666.3076923076924,30.3905325443787,10.745562130177515,9.32544378698225,0.719504986078413,45000,25.615384615384617,8.846153846153847,10.538461538461538,5.4,40,20,20,10338,0.2918489842596003
47,47,True,8,39704,4963.0,22.859375,6.234375,22.484375,0.40633926974303725,45000,28.875,11.375,13.625,3.8333333333333335,40,20,20,5296,0.24436865267778396
48,48,True,10,32896,3289.6,7.290000000000001,10.05,5.159999999999999,2.148823786004206,45000,27.1,9.5,12.8,5.4,40,20,20,12104,0.2035997851555641
49,49,True,12,23686,1973.8333333333333,67.02083333333333,5.743055555555556,9.333333333333334,2.6916193620230078,45000,23.25,8.583333333333334,11.0,5.833333333333333,40,20,20,21314,0.30301494994936623
50,50,True,15,38091,2539.4,44.160000000000004,11.2,11.840000000000005,0.9090452598449951,45000,21.2,10.0,11.6,4.571428571428571,40,20,20,6909,0.3149178068782601
51,51,True,9,27126,3014.0,9.555555555555555,0.8888888888888888,9.555555555555555,0.005458980942987664,45000,23.666666666666668,11.666666666666666,10.666666666666666,2.625,40,20,20,17874,0.1670757088517998
52,52,True,11,32074,2915.818181818182,34.628099173553714,1.2892561983471074,10.793388429752065,0.2990405344910344,45000,17.90909090909091,11.272727272727273,13.454545454545455,2.5,40,20,20,12926,0.22449513177872285
53,53,True,13,36630,2817.6923076923076,63.75147928994083,7.207100591715975,13.017751479289938,2.234852149209065,45000,25.307692307692307,7.846153846153846,13.538461538461538,5.8,40,20,20,8370,0.3080504770584409
54,54,True,9,31467,3496.3333333333335,40.22222222222222,4.222222222222222,10.666666666666666,0.348378075169802,45000,22.333333333333332,11.333333333333334,13.0,2.8181818181818183,40,20,20,13533,0.2388368674385324
55,55,True,4,27960,6990.0,0.75,4.6875,27.0,2.3408333333333338,45000,32.5,13.75,15.0,5.666666666666667,40,20,20,17040,0.17683875377975952
56,56,True,8,22038,2754.75,41.109375,10.359375,2.25,0.454153861053719,45000,25.125,12.125,8.5,3.625,40,20,20,22962,0.23237080472363733
57,57,True,16,33144,2071.5,68.96484375,5.875,13.734375,2.4805118815104166,45000,24.3125,8.5,11.125,5.333333333333333,40,20,20,11856,0.31995135501044386
58,58,True,17,36081,2122.4117647058824,41.35640138408305,3.972318339100346,7.231833910034602,0.7508536094176231,45000,20.764705882352942,8.705882352941176,11.058823529411764,5.333333333333333,40,20,20,8919,0.260603176216095
59,59,True,16,38954,2434.625,59.99609375,8.90234375,3.99609375,1.524549388621189,45000,27.4375,9.8125,9.4375,5.833333333333333,40,20,20,6046,0.2660634098726272
60,60,True,14,30081,2148.6428571428573,18.24489795918367,5.801020408163266,16.714285714285715,0.4350444259336389,45000,18.571428571428573,11.357142857142858,11.0,3.142857142857143,40,20,20,14919,0.2712450760510469
61,61,True,15,32377,2158.4666666666667,49.84000000000001,8.4,8.995555555555558,3.06054721842211,45000,26.4,8.0,11.066666666666666,7.2,40,20,20,12623,0.30023879936760983
62,62,True,7,32966,4709.428571428572,10.20408163265306,1.6326530612244896,6.857142857142857,0.18307371928363184,45000,30.285714285714285,12.714285714285714,12.0,3.6,40,20,20,12034,0.14139674400868027
63,63,True,13,31545,2426.5384615384614,31.23076923076923,9.869822485207099,18.994082840236686,1.7677890614953546,45000,23.0,9.23076923076923,11.923076923076923,5.5,40,20,20,13455,0.3162823920920727
64,64,True,17,36675,2157.3529411764707,44.719723183391,9.19031141868512,7.26643598615917,1.1864673974164828,45000,22.470588235294116,9.470588235294118,10.705882352941176,4.857142857142857,40,20,20,8325,0.28983106742179326
65,65,True,15,31716,2114.4,17.715555555555557,10.328888888888887,13.795555555555556,2.620268945868946,45000,26.466666666666665,7.733333333333333,10.933333333333334,6.0,40,20,20,13284,0.304777216889251
66,66,True,16,31848,1990.5,68.625,8.984375,12.90234375,2.963294270833333,45000,24.0,9.625,9.1875,5.833333333333333,40,20,20,13152,0.34918310922482454
67,67,True,15,35666,2377.733333333333,54.86222222222222,11.493333333333332,9.262222222222222,2.5840479265323415,45000,21.266666666666666,11.2,9.933333333333334,5.8,40,20,20,9334,0.31912111859958947
68,68,True,7,32811,4687.285714285715,46.244897959183675,12.693877551020407,1.551020408163265,0.21609236892035713,45000,29.428571428571427,10.142857142857142,15.142857142857142,3.6666666666666665,40,20,20,12189,0.2215300547157498
69,69,True,11,29430,2675.4545454545455,58.743801652892564,6.9586776859504145,10.049586776859504,2.5195960448728516,45000,22.727272727272727,9.636363636363637,12.636363636363637,5.333333333333333,40,20,20,15570,0.2872850720119107
70,70,True,15,29748,1983.2,71.8488888888889,10.595555555555556,11.6,2.140438915830931,45000,23.133333333333333,9.066666666666666,9.0,6.0,40,20,20,15252,0.3679536472776454
71,71,True,13,41101,3161.6153846153848,52.402366863905335,6.5325443786982245,11.786982248520708,0.5696960238701411,45000,20.53846153846154,11.923076923076923,12.538461538461538,4.5,40,20,20,3899,0.2802125052149422
72,72,True,13,28105,2161.923076923077,54.37869822485207,9.313609467455622,14.698224852071007,0.9208002254156102,45000,21.923076923076923,8.615384615384615,12.384615384615385,5.666666666666667,40,20,20,16895,0.33338647728384907
73,73,True,6,23688,3948.0,13.25,1.8888888888888886,20.555555555555557,2.925347222222223,45000,30.5,13.666666666666666,10.333333333333334,5.666666666666667,40,20,20,21312,0.2195555762626815
74,74,True,14,30144,2153.1428571428573,79.55102040816327,7.959183673469387,18.836734693877553,2.524213435374149,45000,23.857142857142858,8.428571428571429,11.142857142857142,5.833333333333333,40,20,20,14856,0.3660246443141153
75,75,True,15,44018,2934.5333333333333,19.315555555555555,10.506666666666666,18.240000000000002,1.0740340936107833,45000,24.866666666666667,10.6,11.4,6.0,40,20,20,982,0.2857223836468106
76,76,True,9,29130,3236.6666666666665,52.839506172839506,9.061728395061728,7.876543209876543,0.02036150628299223,45000,21.22222222222222,9.222222222222221,15.11111111111111,2.6666666666666665,40,20,20,15870,0.2848874544071954
77,77,True,10,28888,2888.8,56.61,3.96,11.09,0.4307640902366864,45000,22.7,10.2,11.1,4.375,40,20,20,16112,0.275520837844657
78,78,True,15,34940,2329.3333333333335,43.71555555555556,5.022222222222224,0.995555555555556,1.4158049211971289,45000,19.466666666666665,9.666666666666666,12.933333333333334,4.285714285714286,40,20,20,10060,0.2162081152838751
79,79,True,9,22571,2507.8888888888887,35.111111111111114,6.617283950617283,7.728395061728394,2.6046865678141407,45000,25.333333333333332,7.222222222222222,14.777777777777779,7.2,40,20,20,22429,0.2593998969152528
80,80,True,16,27550,1721.875,22.8125,6.609375,4.08984375,0.7387128530712389,45000,18.75,8.875,10.3125,3.6,40,20,20,17450,0.24683795056672955
81,81,True,11,31307,2846.090909090909,31.78512396694215,6.016528925619834,11.057851239669422,0.1794474580438617,45000,18.818181818181817,9.272727272727273,14.818181818181818,3.3333333333333335,40,20,20,13693,0.2628427253404781
82,82,True,14,34048,2432.0,52.387755102040806,6.739795918367345,14.102040816326532,1.4644155518338997,45000,25.571428571428573,9.785714285714286,10.571428571428571,5.142857142857143,40,20,20,10952,0.3011906853313702
83,83,True,6,25389,4231.5,13.888888888888893,9.888888888888888,3.472222222222223,0.5408653846153846,45000,25.333333333333332,12.333333333333334,13.833333333333334,3.375,40,20,20,19611,0.17892836286707192
84,84,True,12,37233,3102.75,69.35416666666667,4.1875,10.6875,0.8415101707005116,45000,22.75,11.25,11.75,3.7142857142857144,40,20,20,7767,0.2753955046785688
85,85,True,10,28590,2859.0,40.959999999999994,11.84,10.41,0.6818135032799368,45000,24.8,10.6,10.7,3.5714285714285716,40,20,20,16410,0.2947394141794182
86,86,True,16,35582,2223.875,50.90234375,9.08984375,19.49609375,2.9491931456827523,45000,20.8125,10.6875,11.4375,6.0,40,20,20,9418,0.3369838670224581
87,87,True,9,32856,3650.6666666666665,7.209876543209877,13.061728395061728,19.555555555555557,0.7013443072702331,45000,30.88888888888889,9.222222222222221,13.333333333333334,5.6,40,20,20,12144,0.2701604575235665
88,88,True,17,34911,2053.5882352941176,32.91349480968858,9.653979238754326,20.235294117647058,1.1419717950992903,45000,21.294117647058822,9.411764705882353,11.0,5.333333333333333,40,20,20,10089,0.33616287151997376
89,89,True,18,40465,2248.0555555555557,35.90432098765432,8.13888888888889,22.36111111111111,2.3432313739369235,45000,21.38888888888889,10.5,10.833333333333334,6.6,40,20,20,4535,0.32944968683436454
90,90,True,13,40826,3140.4615384615386,42.23668639053255,6.994082840236687,15.514792899408283,0.8714953519211761,45000,26.615384615384617,11.076923076923077,11.846153846153847,4.142857142857143,40,20,20,4174,0.2718119296551346
91,91,True,13,35014,2693.3846153846152,39.07692307692308,8.082840236686392,14.36686390532544,1.3263746326933143,45000,22.0,9.384615384615385,13.307692307692308,4.833333333333333,40,20,20,9986,0.2906382150501376
92,92,True,18,41641,2313.3888888888887,48.666666666666664,4.941358024691358,7.111111111111111,1.515226726264351,45000,27.0,8.944444444444445,10.333333333333334,5.0,40,20,20,3359,0.2549884229750908
93,93,True,13,28472,2190.153846153846,25.5621301775148,13.053254437869821,6.331360946745562,0.6356204967193976,45000,21.23076923076923,9.846153846153847,9.76923076923077,4.0,40,20,20,16528,0.28754803526157713
94,94,True,8,25072,3134.0,48.6875,0.5,4.484375,1.6871487603305781,45000,24.75,13.5,9.625,4.833333333333333,40,20,20,19928,0.18477239900583275
95,95,True,16,35130,2195.625,38.33984375,14.3125,8.875,1.577578968942901,45000,23.6875,8.75,11.5,5.8,40,20,20,9870,0.31760534087902575
96,96,True,14,25742,1838.7142857142858,43.73979591836735,10.35204081632653,14.923469387755103,1.452437641038785,45000,19.214285714285715,9.928571428571429,9.071428571428571,5.2,40,20,20,19258,0.3647052316267308
97,97,True,10,30812,3081.2,52.0,14.25,3.3599999999999994,1.6206127314814815,45000,26.0,10.5,10.8,6.2,40,20,20,14188,0.26886368311360104
98,98,True,22,38457,1748.0454545454545,38.15702479338842,4.330578512396695,8.084710743801653,1.7763097177650606,45000,25.545454545454547,7.181818181818182,10.227272727272727,6.0,40,20,20,6543,0.26986246585747703
99,99,True,12,25959,2163.25,63.57638888888889,11.576388888888891,16.854166666666668,1.3637949960719882,45000,19.583333333333332,9.583333333333334,12.25,4.571428571428571,40,20,20,19041,0.3657745773695864
100,100,True,7,18422,2631.714285714286,56.530612244897966,5.387755102040816,8.857142857142858,0.9041614502340002,45000,23.571428571428573,8.428571428571429,14.0,4.571428571428571,40,20,20,26578,0.26898128172233915
101,101,True,11,27522,2502.0,65.88429752066115,3.834710743801652,19.454545454545453,1.8039506282329887,45000,24.454545454545453,9.272727272727273,11.0,5.0,40,20,20,17478,0.3146922937812883
102,102,True,15,40361,2690.733333333333,35.57333333333334,9.12888888888889,4.88888888888889,0.9209228726207749,45000,20.6,11.733333333333333,11.666666666666666,4.4,40,20,20,4639,0.24551950936961867
103,103,True,6,26856,4476.0,1.0,2.25,9.0,0.006944444444444433,45000,34.0,10.5,13.0,3.6666666666666665,40,20,20,18144,0.134346046110752
104,104,True,16,37686,2355.375,48.984375,2.984375,9.37109375,1.1037915136210588,45000,25.125,8.375,11.4375,4.833333333333333,40,20,20,7314,0.25082777369418496
105,105,True,10,33222,3322.2,34.36,6.49,17.440000000000005,1.0988762912572434,45000,28.2,9.1,12.6,5.833333333333333,40,20,20,11778,0.2730839157362877
106,106,True,10,34440,3444.0,18.240000000000002,9.81,17.160000000000004,1.166246064814815,45000,29.4,10.7,11.8,6.0,40,20,20,10560,0.2630138114339145
107,107,True,14,42193,3013.785714285714,42.107142857142854,9.979591836734693,14.801020408163266,1.6844783048887457,45000,26.5,11.142857142857142,10.357142857142858,5.333333333333333,40,20,20,2807,0.29994236900545146
108,108,True,9,41540,4615.555555555556,46.172839506172835,7.950617283950616,12.320987654320987,0.4939657203031688,45000,28.22222222222222,12.777777777777779,13.11111111111111,4.166666666666667,40,20,20,3460,0.24305408746108795
109,109,True,13,39283,3021.769230769231,40.55621301775148,5.7514792899408285,4.923076923076923,0.11333011302211725,45000,23.46153846153846,10.307692307692308,12.0,3.25,40,20,20,5717,0.22966752808085752
110,110,True,12,34272,2856.0,29.743055555555557,5.243055555555556,21.07638888888889,1.8517290965207636,45000,27.416666666666668,8.916666666666666,11.916666666666666,5.666666666666667,40,20,20,10728,0.28032243297955145
111,111,True,2,5520,2760.0,0.0,0.0,0.0,0.0,45000,23.0,15.0,8.0,2.875,40,20,20,39480,0.0
112,112,True,11,28122,2556.5454545454545,46.87603305785124,8.62809917355372,18.59504132231405,1.359651172628227,45000,22.181818181818183,9.909090909090908,11.636363636363637,4.166666666666667,40,20,20,16878,0.32522301149444005
113,113,True,6,16512,2752.0,45.138888888888886,9.25,18.888888888888893,0.5937304792616148,45000,21.833333333333332,9.5,14.333333333333334,4.0,40,20,20,28488,0.31036129141265983
114,114,True,10,26940,2694.0,24.0,6.36,6.24,2.2562333333333333,45000,21.0,9.2,14.6,5.4,40,20,20,18060,0.22616685920304783
115,115,True,11,26732,2430.181818181818,29.867768595041323,13.355371900826446,7.057851239669421,0.5552644084863414,45000,25.363636363636363,9.909090909090908,8.818181818181818,4.833333333333333,40,20,20,18268,0.2951817347098003
116,116,True,15,37078,2471.866666666667,33.98222222222223,10.595555555555555,3.9822222222222217,1.8888732566492468,45000,21.866666666666667,8.933333333333334,12.466666666666667,5.8,40,20,20,7922,0.263678453398026
117,117,True,11,24710,2246.3636363636365,37.10743801652893,5.289256198347107,20.59504132231405,1.0921657875767818,45000,18.272727272727273,9.727272727272727,12.363636363636363,4.0,40,20,20,20290,0.312286928612825
118,118,True,11,39096,3554.181818181818,32.628099173553714,2.925619834710744,21.520661157024794,0.9782150860480798,45000,28.09090909090909,10.272727272727273,12.454545454545455,5.142857142857143,40,20,20,5904,0.24744141096866712
119,119,True,15,39676,2645.0666666666666,38.77333333333333,13.040000000000001,16.515555555555558,0.670633245522623,45000,18.4,9.4,14.533333333333333,4.4,40,20,20,5324,0.3340672405414476
120,120,True,17,37500,2205.8823529411766,19.32179930795848,13.653979238754326,9.709342560553635,1.5579116968990416,45000,18.823529411764707,8.588235294117647,13.764705882352942,4.6,40,20,20,7500,0.29671625935030604
121,121,True,9,38183,4242.555555555556,71.11111111111111,3.3333333333333335,2.6172839506172836,0.5070242077701286,45000,25.0,12.0,14.222222222222221,3.272727272727273,40,20,20,6817,0.20106882965572714
122,122,True,8,31143,3892.875,31.0,12.6875,6.734375,3.2261061801446416,45000,29.5,9.75,13.625,6.2,40,20,20,13857,0.2481766069378243
123,123,True,18,40491,2249.5,66.58333333333333,13.472222222222221,18.53395061728395,3.4675585789871506,45000,24.5,9.833333333333334,11.277777777777779,6.2,40,20,20,4509,0.36268519698440754
124,124,True,8,34882,4360.25,10.984375,6.4375,3.109375,0.896285700996238,45000,30.625,12.25,11.875,5.166666666666667,40,20,20,10118,0.1546110675161316
125,125,True,13,29915,2301.153846153846,46.86390532544379,9.254437869822485,14.698224852071005,1.612587834242038,45000,22.46153846153846,9.23076923076923,11.615384615384615,5.333333333333333,40,20,20,15085,0.3214672678446832
126,126,True,14,37284,2663.1428571428573,47.35204081632653,11.739795918367346,13.918367346938776,1.608806923808045,45000,24.928571428571427,10.214285714285714,10.714285714285714,5.0,40,20,20,7716,0.3198958082701647
127,127,True,3,25200,8400.0,0.0,0.0,0.0,0.0,45000,35.0,15.0,16.0,2.3333333333333335,40,20,20,19800,0.0
128,128,True,11,27542,2503.818181818182,56.694214876033065,0.8760330578512399,15.322314049586776,1.1504725283134372,45000,23.818181818181817,8.818181818181818,11.636363636363637,4.857142857142857,40,20,20,17458,0.25288610866790234
129,129,True,11,38000,3454.5454545454545,25.47107438016529,7.867768595041323,15.884297520661159,1.1039285018763871,45000,26.272727272727273,10.636363636363637,12.454545454545455,5.8,40,20,20,7000,0.25860474930442184
130,130,True,8,17320,2165.0,24.0,7.234375,0.484375,0.3856065538194445,45000,26.0,9.625,8.625,3.8333333333333335,40,20,20,27680,0.18285391004377669
131,131,True,13,30187,2322.076923076923,71.47928994082841,12.402366863905325,14.023668639053254,2.555622721157186,45000,23.53846153846154,9.538461538461538,10.76923076923077,5.833333333333333,40,20,20,14813,0.3587078402871932
132,132,True,11,24699,2245.3636363636365,66.56198347107438,6.413223140495867,12.62809917355372,3.085689653863959,45000,27.727272727272727,7.363636363636363,10.090909090909092,7.0,40,20,20,20301,0.33010421096282244
133,133,True,16,27904,1744.0,22.62109375,4.109375,11.859375,0.832186860276518,45000,18.5625,9.125,10.125,3.7142857142857144,40,20,20,17096,0.2728338852185797
134,134,True,9,27082,3009.1111111111113,33.135802469135804,6.0246913580246915,18.098765432098766,1.4848620194940543,45000,21.555555555555557,12.555555555555555,11.88888888888889,4.571428571428571,40,20,20,17918,0.2734588525856045
135,135,True,16,38672,2417.0,65.40234375,6.984375,16.234375,1.5427663037037083,45000,22.1875,10.375,10.125,6.6,40,20,20,6328,0.3390547900891033
136,136,True,16,33605,2100.3125,57.90234375,5.99609375,3.9375,2.0871637274809203,45000,23.1875,9.4375,9.75,5.4,40,20,20,11395,0.26371661182347855
137,137,True,16,31768,1985.5,50.0,3.984375,12.27734375,1.6981404320987654,45000,24.5,7.125,12.1875,6.0,40,20,20,13232,0.2854226021328363
138,138,True,10,32550,3255.0,73.28999999999999,10.21,21.24,1.7113640680997324,45000,24.9,9.3,14.4,6.0,40,20,20,12450,0.3358143096428628
139,139,True,10,31571,3157.1,58.2,1.64,10.209999999999999,0.5502478600293806,45000,25.0,9.6,11.7,4.428571428571429,40,20,20,13429,0.2372191527290354
140,140,True,12,34152,2846.0,27.75,2.576388888888889,16.583333333333332,0.38597742590302114,45000,23.5,8.916666666666666,13.5,3.5714285714285716,40,20,20,10848,0.23527491236161815
141,141,True,8,22955,2869.375,15.4375,1.734375,17.5,0.8973895572921551,45000,24.25,10.625,12.0,4.142857142857143,40,20,20,22045,0.21152674644767736
142,142,True,6,30180,5030.0,9.888888888888888,7.5555555555555545,0.0,0.4622222222222223,45000,30.666666666666668,10.666666666666666,15.0,4.5,40,20,20,14820,0.12007912492521068
143,143,True,14,35345,2524.6428571428573,44.10204081632653,4.821428571428571,14.632653061224492,3.345760559762017,45000,27.428571428571427,7.5,12.285714285714286,6.8,40,20,20,9655,0.28208209807910545
144,144,True,19,44972,2366.9473684210525,42.0,9.612188365650967,19.90027700831025,1.856747225205872,45000,24.0,8.578947368421053,12.68421052631579,6.0,40,20,20,28,0.3277055452008566
