orderid,·¢³µºÅ,if_loaded,sku_counts,total_skuvolume,sku_average_volume,sku_length_var,sku_width_var,sku_height_var,aspect_ratio_var,vehicle_capacity,sku_length_avg,sku_width_avg,sku_height_avg,max_asr,vehicle_length,vehicle_width,vehicle_height,spare_capacity,sku_concentration
71,71.0,0.0,103,32696.0,317.43689320388347,17.327929116787633,2.5459515505702703,4.215477424827975,2.987962213446034,45000.0,11.669902912621358,4.621359223300971,5.834951456310679,8.5,40,20,20,12304.0,0.3512809387546474
72,72.0,0.0,85,28312.0,333.08235294117645,13.492041522491348,2.9550173010380623,3.755570934256057,3.023302720303808,45000.0,11.882352941176471,4.470588235294118,6.2823529411764705,9.0,40,20,20,16688.0,0.3340384531274679
73,73.0,0.0,85,35348.0,415.8588235294118,13.368304498269898,3.138269896193771,3.784636678200692,3.881327516104482,45000.0,13.741176470588234,4.776470588235294,6.364705882352941,9.0,40,20,20,9652.0,0.3142072562937832
74,74.0,0.0,107,32266.0,301.5514018691589,15.8324744519172,2.864529653244825,3.8153550528430427,3.114703968640183,45000.0,11.42056074766355,4.355140186915888,6.08411214953271,8.5,40,20,20,12734.0,0.35269158019578867
75,75.0,0.0,100,29709.0,297.09,12.773900000000001,2.7896000000000005,3.4970999999999997,2.368060754535147,45000.0,11.81,4.48,5.73,8.0,40,20,20,15291.0,0.333935471808321
76,76.0,0.0,134,44885.0,334.96268656716416,14.258465137001558,2.4778903987525065,4.372243261305413,2.37555224436251,45000.0,12.052238805970148,4.604477611940299,6.029850746268656,9.0,40,20,20,115.0,0.333982991326633
77,77.0,0.0,90,27262.0,302.9111111111111,12.977777777777778,2.3976543209876544,3.632222222222222,3.168594670501945,45000.0,11.666666666666666,4.188888888888889,6.366666666666666,8.5,40,20,20,17738.0,0.32592753692634197
78,78.0,0.0,128,34182.0,267.046875,12.626708984375,2.847412109375,3.693115234375,2.7444581569403477,45000.0,11.328125,4.109375,5.703125,9.0,40,20,20,10818.0,0.35375765743367343
79,79.0,0.0,79,28318.0,358.45569620253167,11.639801313892006,3.286011857074187,4.170485499118731,2.90458652659376,45000.0,12.075949367088608,4.544303797468355,6.139240506329114,8.5,40,20,20,16682.0,0.33802253905766694
80,80.0,0.0,113,38239.0,338.39823008849555,15.039548907510376,3.02780170725977,3.721669668728953,2.5940569493257923,45000.0,11.778761061946902,4.469026548672566,6.238938053097345,9.0,40,20,20,6761.0,0.34260559929422496
81,81.0,0.0,122,40606.0,332.8360655737705,13.131147540983607,3.240325181402849,4.04924751410911,2.61235466176527,45000.0,12.0,4.401639344262295,6.090163934426229,8.5,40,20,20,4394.0,0.3471157489511179
82,82.0,0.0,139,42258.0,304.0143884892086,12.098338595310802,2.5632213653537606,3.9966875420526886,2.383703555434906,45000.0,11.129496402877697,4.633093525179856,5.942446043165468,8.5,40,20,20,2742.0,0.3315026829216637
83,83.0,0.0,88,27977.0,317.92045454545456,12.427556818181818,3.0732179752066116,3.3305785123966944,2.9347206175858775,45000.0,11.125,5.079545454545454,5.818181818181818,9.0,40,20,20,17023.0,0.32522320069743277
84,84.0,0.0,129,43908.0,340.3720930232558,16.650922420527614,3.094765939546902,3.9391863469743402,4.475478911673637,45000.0,12.317829457364342,4.589147286821706,6.1937984496124034,9.0,40,20,20,1092.0,0.3450166058879108
85,85.0,0.0,110,39768.0,361.5272727272727,12.248347107438017,2.2988429752066115,3.656942148760332,2.84274239097843,45000.0,12.227272727272727,4.654545454545454,6.281818181818182,9.0,40,20,20,5232.0,0.30546370231643705
86,86.0,0.0,129,37698.0,292.2325581395349,13.16567513971516,2.1425395108467042,3.930533020852112,1.843439156164439,45000.0,11.930232558139535,4.286821705426356,5.736434108527132,7.5,40,20,20,7302.0,0.3303996011750971
87,87.0,0.0,101,34070.0,337.3267326732673,15.239878443289877,2.972649740221547,4.288795216155278,3.3567139831784765,45000.0,12.514851485148515,4.7227722772277225,5.643564356435643,9.0,40,20,20,10930.0,0.3479869179511754
88,88.0,0.0,80,27836.0,347.95,14.47984375,2.8225000000000002,3.48984375,1.89080962921627,45000.0,11.9125,4.45,6.3125,7.5,40,20,20,17164.0,0.33096860391373367
89,89.0,0.0,101,34541.0,341.990099009901,17.387707087540438,3.375747475737673,3.9480443093814324,3.6206145722674914,45000.0,12.396039603960396,4.554455445544554,5.9504950495049505,9.0,40,20,20,10459.0,0.35790482492692655
90,90.0,0.0,123,38552.0,313.4308943089431,13.713001520259109,2.8769912089364795,3.71405909181043,3.5346779292940873,45000.0,12.1869918699187,4.300813008130081,6.097560975609756,9.0,40,20,20,6448.0,0.33809996174170937
91,91.0,0.0,114,38048.0,333.7543859649123,14.298245614035087,2.7584641428131733,4.427900892582333,2.0648041050830916,45000.0,12.0,4.517543859649122,5.956140350877193,7.5,40,20,20,6952.0,0.34534930457385443
92,92.0,0.0,79,28299.0,358.2151898734177,12.037814452812048,2.781925973401698,3.6641563851946803,2.822557346070404,45000.0,13.012658227848101,4.658227848101266,5.860759493670886,8.5,40,20,20,16701.0,0.31709962931191354
93,93.0,0.0,139,44481.0,320.0071942446043,15.244759588013043,3.043941824957301,4.24750271725066,3.403974092198859,45000.0,12.388489208633093,4.338129496402877,5.863309352517986,9.0,40,20,20,519.0,0.3562807887434771
94,94.0,0.0,114,35919.0,315.07894736842104,12.347568482610033,2.5156201908279465,3.8771929824561404,3.4260836427779275,45000.0,12.74561403508772,4.043859649122807,6.0,9.0,40,20,20,9081.0,0.3320297356295197
95,95.0,0.0,125,38038.0,304.304,14.281600000000003,2.698624,3.552,3.2535018594104312,45000.0,12.28,4.376,5.8,8.5,40,20,20,6962.0,0.33602932232384836
96,96.0,0.0,107,40970.0,382.89719626168227,15.07135994409992,2.4824875534981223,3.5777797187527294,1.9326487267105288,45000.0,11.467289719626168,4.822429906542056,6.691588785046729,9.0,40,20,20,4030.0,0.3159780875028166
97,97.0,0.0,90,29450.0,327.22222222222223,15.693333333333332,2.5955555555555554,3.655432098765431,3.235412424764145,45000.0,11.533333333333333,4.6,6.211111111111111,9.0,40,20,20,15550.0,0.33384551135246404
98,98.0,0.0,86,26942.0,313.27906976744185,14.010275824770146,2.688480259599784,4.673877771768524,2.563604222696831,45000.0,11.674418604651162,4.441860465116279,6.023255813953488,7.5,40,20,20,18058.0,0.3495613172830912
99,99.0,0.0,82,26964.0,328.8292682926829,13.48438429506246,3.6741522903033905,3.6212076145151704,4.177525684723622,45000.0,12.402439024390244,4.378048780487805,6.158536585365853,8.5,40,20,20,18036.0,0.3476317914328264
100,100.0,0.0,97,31346.0,323.1546391752577,13.51514507386545,3.1907747900945895,4.159634392602827,4.449242546276314,45000.0,11.896907216494846,4.412371134020619,6.278350515463917,9.0,40,20,20,13654.0,0.3462317188036151
101,101.0,0.0,91,28926.0,317.86813186813185,14.32604757879483,2.548967516000483,3.7712836613935514,2.6464517455333785,45000.0,10.736263736263735,4.593406593406593,6.175824175824176,9.0,40,20,20,16074.0,0.338187969575626
102,102.0,0.0,106,35349.0,333.4811320754717,12.304111783552868,3.1189035243859022,3.8961374154503376,3.7398423883912186,45000.0,11.915094339622641,4.735849056603773,6.009433962264151,9.0,40,20,20,9651.0,0.33192104917226145
103,103.0,0.0,128,37080.0,289.6875,12.1240234375,3.1162109375,3.35833740234375,4.520815837972559,45000.0,12.46875,3.90625,5.6796875,9.0,40,20,20,7920.0,0.35127355876483596
104,104.0,0.0,129,39941.0,309.62015503875966,13.396069947719488,3.0816657652785295,3.691484886725558,4.038593559251315,45000.0,12.465116279069768,4.186046511627907,6.147286821705427,9.0,40,20,20,5059.0,0.3418448190952546
105,105.0,0.0,128,41876.0,327.15625,11.94921875,2.46820068359375,5.03021240234375,2.193348943662752,45000.0,11.6875,4.4765625,6.3203125,8.5,40,20,20,3124.0,0.33385806648598093
106,106.0,0.0,106,31392.0,296.1509433962264,11.524385902456391,2.7761658953364186,3.753381986472055,3.026613342055702,45000.0,10.849056603773585,4.839622641509434,5.89622641509434,9.0,40,20,20,13608.0,0.3285882571733328
107,107.0,0.0,94,31314.0,333.1276595744681,14.348687188773196,2.8131507469443187,4.6568583069262095,2.7582584265409795,45000.0,12.329787234042554,4.6063829787234045,5.787234042553192,8.0,40,20,20,13686.0,0.3480731413492944
108,108.0,0.0,100,35280.0,352.8,13.824399999999999,2.66,4.6464,3.4587071224489803,45000.0,12.34,4.6,6.44,8.5,40,20,20,9720.0,0.33019117154126915
109,109.0,0.0,119,37748.0,317.21008403361344,14.395875997457807,2.6315938139961874,3.6969140597415437,2.6312838340618367,45000.0,12.126050420168067,4.201680672268908,5.756302521008403,9.0,40,20,20,7252.0,0.34433553294108993
110,110.0,0.0,127,42605.0,335.4724409448819,12.484468968937943,2.7593775187550373,3.8737677475354957,2.804918710245584,45000.0,11.834645669291339,4.661417322834645,6.015748031496063,8.5,40,20,20,2395.0,0.3273634580645577
111,111.0,0.0,144,43200.0,300.0,15.775414737654323,2.9351369598765427,4.031201774691358,3.4569773163895183,45000.0,12.45138888888889,4.048611111111111,6.131944444444445,9.0,40,20,20,1800.0,0.3565268608833476
112,112.0,0.0,85,27318.0,321.38823529411764,13.632387543252593,2.5951557093425603,3.972871972318339,3.148978731884912,45000.0,12.776470588235295,4.411764705882353,5.8352941176470585,9.0,40,20,20,17682.0,0.3319036440059979
113,113.0,0.0,111,34182.0,307.94594594594594,16.02012823634445,2.940021102183264,3.350052755458161,2.9624355473325874,45000.0,11.792792792792794,4.387387387387387,6.036036036036036,9.0,40,20,20,10818.0,0.3444826677894808
114,114.0,0.0,132,43146.0,326.8636363636364,15.60393709825528,3.059917355371901,3.8835514233241515,4.098778704835929,45000.0,12.598484848484848,4.409090909090909,5.78030303030303,9.0,40,20,20,1854.0,0.350404336781865
115,115.0,0.0,95,28781.0,302.9578947368421,14.251966759002773,3.109806094182826,3.6970637119113574,2.677313932701428,45000.0,11.852631578947369,4.557894736842106,5.863157894736842,8.0,40,20,20,16219.0,0.3444515930894689
116,116.0,0.0,87,29572.0,339.9080459770115,12.577355000660585,3.300039635354736,4.533491874752279,2.522603927465204,45000.0,12.632183908045977,4.413793103448276,6.172413793103448,7.5,40,20,20,15428.0,0.3457585202408744
117,117.0,0.0,115,39795.0,346.04347826086956,17.505784499054823,2.6294139886578454,3.700264650283553,3.116518886016915,45000.0,12.182608695652174,4.643478260869565,6.28695652173913,9.0,40,20,20,5205.0,0.33287238753920345
118,118.0,0.0,112,35854.0,320.125,12.979272959183675,2.852040816326531,3.182318239795918,2.9907191285315142,45000.0,11.553571428571429,4.571428571428571,6.151785714285714,9.0,40,20,20,9146.0,0.32374332404412054
119,119.0,0.0,109,35472.0,325.43119266055044,13.259489941924075,2.614426395084589,3.8744213450046288,2.5350138991713167,45000.0,11.73394495412844,4.5504587155963305,6.247706422018348,8.0,40,20,20,9528.0,0.32690340503046317
120,120.0,0.0,116,36411.0,313.88793103448273,11.66200951248514,3.422934007134365,3.3177764565992867,3.0103772352183054,45000.0,11.362068965517242,4.370689655172414,6.4655172413793105,9.0,40,20,20,8589.0,0.33519378979973774
121,121.0,0.0,102,32671.0,320.30392156862746,11.769800076893503,2.4053248750480583,3.8020953479430983,2.7996280015274078,45000.0,12.401960784313726,4.46078431372549,5.892156862745098,9.0,40,20,20,12329.0,0.3184114388774771
122,122.0,0.0,109,34912.0,320.29357798165137,15.229021126167833,2.670313946637488,3.089638919282889,2.5686835905419607,45000.0,12.01834862385321,4.458715596330276,5.954128440366972,9.0,40,20,20,10088.0,0.32880586762137115
123,123.0,0.0,128,40511.0,316.4921875,12.89739990234375,2.642333984375,4.140625,2.347242013667446,45000.0,11.1796875,4.828125,6.0,9.0,40,20,20,4489.0,0.33235150180663536
124,124.0,0.0,128,39931.0,311.9609375,13.0,3.56048583984375,3.82220458984375,3.758343031141493,45000.0,11.375,4.6328125,5.8828125,9.0,40,20,20,5069.0,0.3521997209877376
